CodigoEstacion,NombreEstacion,Departamento,Municipio,Latitud,Longitud,frecuencia_extremos,pendiente,p_valor,tendencia,frecuencia_reciente,ratio_reciente,frecuencia_anio_corrido,frecuencia_ultimos_6m,ratio_anio_corrido,ratio_ultimos_6m,condicion_lluvia_6m,alerta_lluvias,sequia_categoria,cod_norm
26105250,ZARAGOZA - AUT,VALLE DEL CAUCA,CARTAGO,4.689777778,-75.92519444,0.0431266846361186,0.006380332006790393,0.09872354152382554,estable,0.10684251970889902,2.477410925750096,0.16831683168316833,0.11538461538461539,3.9028465346534653,2.675480769230769,EXCESO,MODERADA,NORMAL,26105250
26115090,LAS BRISAS,VALLE DEL CAUCA,ARGELIA,4.775583333,-76.144277778,0.07507507507507508,-0.00022839258919752405,0.9297850262666555,estable,0.049893639504318035,0.6645832781975162,0.01020408163265306,0.0,0.13591836734693877,0.0,DEFICIT,BAJA,LEVE,26115090
26115090,LAS BRISAS - AUT,VALLE DEL CAUCA,ANSERMANUEVO,4.775583333,-76.14427778,0.04520396912899669,-0.00022839258919752405,0.9297850262666555,estable,0.049893639504318035,1.1037446592784501,0.01020408163265306,0.0,0.22573419611747136,0.0,DEFICIT,MODERADA,LEVE,26115090
26115501,MANUEL MARIA MALLARINO,VALLE DEL CAUCA,TRUJILLO,4.21361111,-76.31497222,0.0,,,,,,,,,,sin_datos,BAJA,NORMAL,26115501
26115501,MANUEL MARIA MALLARINO  - AUT,VALLE DEL CAUCA,TRUJILLO,4.213611111,-76.31497222,0.053555750658472345,,,,,,,,,,sin_datos,BAJA,NORMAL,26115501
26125061,AEROPUERTO EL EDEN -,QUINDÍO,ARMENIA,4.45472222,-75.76638889,0.04296875,-0.0014405145853736074,0.5367706917263756,estable,0.12097145587250334,2.8153357003055324,0.10891089108910891,0.08333333333333333,2.5346534653465347,1.9393939393939392,EXCESO,MODERADA,NORMAL,26125061
26125061,AEROPUERTO EL EDEN -,QUINDÍO,ARMENIA,4.454722222,-75.76638889,0.1293634496919918,-0.0014405145853736074,0.5367706917263756,estable,0.12097145587250334,0.9351285557128433,0.10891089108910891,0.08333333333333333,0.8418984755618418,0.6441798941798942,DEFICIT,ALTA,NORMAL,26125061
26125061,APTO EL EDEN,QUINDÍO,ARMENIA,4.455,-75.766,0.02123730378578024,-0.0014405145853736074,0.5367706917263756,estable,0.12097145587250334,5.696177683040049,0.10891089108910891,0.08333333333333333,5.128282393456737,3.9239130434782608,EXCESO,MODERADA,NORMAL,26125061
26125290,ARMENIA - AUT,QUINDÍO,ARMENIA,4.531583333,-75.69069444,0.06289308176100629,,,,,,,,,,sin_datos,BAJA,MODERADA,26125290
26125300,CALARCA,QUINDÍO,CALARCÁ,4.528305556,-75.59638889,0.08533333333333333,-0.0027497330255950945,0.563922850405862,estable,0.11512117532695954,1.349076273362807,0.13366336633663367,0.16666666666666666,1.566367574257426,1.953125,EXCESO,MODERADA,MODERADA,26125300
26125300,CALARCA - AUT,QUINDÍO,CALARCÁ,4.528305556,-75.59638889,0.044128646222887064,-0.0027497330255950945,0.563922850405862,estable,0.11512117532695954,2.6087629052905914,0.13366336633663367,0.16666666666666666,3.0289478100352407,3.77683615819209,EXCESO,MODERADA,MODERADA,26125300
26125501,GENOVA  - AUT,QUINDÍO,GÉNOVA,4.204416667,-75.76866667,0.06128133704735376,,,,,,,,,,sin_datos,BAJA,NORMAL,26125501
26125502,CAICEDONIA,VALLE DEL CAUCA,CAICEDONIA,4.29755833,-75.86396111,0.0,,,,,,,,,,sin_datos,BAJA,NORMAL,26125502
26125502,CAICEDONIA  - AUT,VALLE DEL CAUCA,CAICEDONIA,4.297558333,-75.86396111,0.05523809523809524,,,,,,,,,,sin_datos,BAJA,NORMAL,26125502
26125503,LA SIRENA  - AUT,VALLE DEL CAUCA,SEVILLA,4.285,-75.9025,0.05532503457814661,,,,,,,,,,sin_datos,BAJA,NORMAL,26125503
26125504,PARAGUAICITO,QUINDÍO,BUENAVISTA,4.39555556,-75.73416667,0.0,,,,,,,,,,sin_datos,BAJA,NORMAL,26125504
26125504,PARAGUAICITO  - AUT,QUINDÍO,BUENAVISTA,4.395555556,-75.73416667,0.05367057371992597,,,,,,,,,,sin_datos,BAJA,NORMAL,26125504
26125505,LA BELLA  - AUT,QUINDÍO,CALARCÁ,4.501111111,-75.67138889,0.05286671630677588,,,,,,,,,,sin_datos,BAJA,NORMAL,26125505
26125506,EL AGRADO,QUINDÍO,MONTENEGRO,4.51833333,-75.7925,0.2,,,,,,,,,,sin_datos,ALTA,NORMAL,26125506
26125506,EL AGRADO  - AUT,QUINDÍO,MONTENEGRO,4.518333333,-75.7925,0.0522713130056005,,,,,,,,,,sin_datos,BAJA,NORMAL,26125506
26125507,ARTURO GOMEZ  - AUT,VALLE DEL CAUCA,ALCALÁ,4.671388889,-75.77721944,0.05540540540540541,,,,,,,,,,sin_datos,BAJA,MODERADA,26125507
26125508,LACATALINA,RISARALDA,PEREIRA,4.7475,-75.73805556,0.0,,,,,,,,,,sin_datos,BAJA,NORMAL,26125508
26125508,LACATALINA  - AUT,RISARALDA,PEREIRA,4.7475,-75.73805556,0.05341614906832298,,,,,,,,,,sin_datos,BAJA,NORMAL,26125508
26125509,ESPERANZA LA  - AUT,QUINDÍO,PIJAO,4.299444444,-75.72508056,0.0530421216848674,,,,,,,,,,sin_datos,BAJA,NORMAL,26125509
26125710,AEROPUERTO MATECANA,RISARALDA,PEREIRA,4.812675,-75.739519444,0.08571428571428572,0.009871214482364552,0.00719434368531893,creciente,0.11531529128975365,1.345345065047126,0.18324607329842932,0.1103448275862069,2.137870855148342,1.2873563218390804,EXCESO,MODERADA,LEVE,26125710
26125710,APTO MATECAÑA TX GPS/GOES,RISARALDA,PEREIRA,4.813,-75.74,0.02925243770314193,0.009871214482364552,0.00719434368531893,creciente,0.11531529128975365,3.9420745874238006,0.18324607329842932,0.1103448275862069,6.264300950164825,3.7721583652618134,EXCESO,MODERADA,LEVE,26125710
26125720,CENTRO DE LA GUADUA - AUT,QUINDÍO,CÓRDOBA,4.402047222,-75.716025,0.06534090909090909,,,,,,,,,,sin_datos,BAJA,MODERADA,26125720
26125740,LA MONTAÑA - AUT,QUINDÍO,SALENTO,4.632777778,-75.459444444,0.06486486486486487,,,,,,,,,,sin_datos,BAJA,NORMAL,26125740
26125760,PEÑAS BLANCAS - AUT,QUINDÍO,CALARCÁ,4.481666667,-75.635277778,0.06534090909090909,,,,,,,,,,sin_datos,BAJA,NORMAL,26125760
26127010,EL ALAMBRADO,QUINDÍO,LA TEBAIDA,4.41025,-75.875388889,0.2248062015503876,0.0015566112960653901,0.8959861765831086,estable,0.29157949164152636,1.2970260145433412,0.3613861386138614,0.2948717948717949,1.6075452372823489,1.3116710875331565,EXCESO,CRÍTICA,MODERADA,26127010
26127010,EL ALAMBRADO,VALLE DEL CAUCA,CAICEDONIA,4.41,-75.875,0.03577235772357724,0.0015566112960653901,0.8959861765831086,estable,0.29157949164152636,8.150972152706304,0.3613861386138614,0.2948717948717949,10.102385238523851,8.243006993006993,EXCESO,MODERADA,MODERADA,26127010
26127040,CARTAGO,RISARALDA,PEREIRA,4.757611111,-75.89925,0.03597122302158273,-0.003929879644165358,0.10256971922099804,estable,0.01207482993197279,0.33568027210884355,0.0,0.0,0.0,0.0,DEFICIT,BAJA,LEVE,26127040
26127040,CARTAGO,RISARALDA,PEREIRA,4.758,-75.899,0.05738880918220947,-0.003929879644165358,0.10256971922099804,estable,0.01207482993197279,0.21040391156462585,0.0,0.0,0.0,0.0,DEFICIT,BAJA,LEVE,26127040
26135290,MARSELLA - AUT,RISARALDA,MARSELLA,4.929583333,-75.73838889,0.05364511691884457,,,,,,,,,,sin_datos,BAJA,MODERADA,26135290
26135300,PNN QUIMBAYA,RISARALDA,PEREIRA,4.728583056,-75.578222222,0.2,-0.02242804814233386,0.6389760960104431,estable,0.23424908424908422,1.171245421245421,0.2903225806451613,0.23404255319148937,1.4516129032258065,1.1702127659574468,EXCESO,CRÍTICA,SEVERA,26135300
26135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,4.761916667,-75.74491667,0.05137751303052867,-0.02242804814233386,0.6389760960104431,estable,0.23424908424908422,4.559369857195944,0.2903225806451613,0.23404255319148937,5.650771388499299,4.555349984582177,EXCESO,MODERADA,SEVERA,26135300
26135320,NEVADO SANTA ISABEL,CALDAS,VILLAMARIA,4.802611111,-75.380472222,0.15384615384615385,0.015039246467817902,0.827175808685115,estable,0.2578144078144078,1.6757936507936506,0.4482758620689655,0.3902439024390244,2.913793103448276,2.5365853658536586,EXCESO,CRÍTICA,NORMAL,26135320
26135320,NEVADO SANTA ISABEL  - AUT,CALDAS,VILLAMARIA,4.802611111,-75.38047222,0.05101214574898785,0.015039246467817902,0.827175808685115,estable,0.2578144078144078,5.053980851599899,0.4482758620689655,0.3902439024390244,8.787629994526547,7.650019357336431,EXCESO,MODERADA,NORMAL,26135320
26135330,LA LAGUNA DEL OTUN,RISARALDA,PEREIRA,4.776361111,-75.4125,0.23076923076923078,-0.06026425954997383,0.2705758175828742,estable,0.34803113553113557,1.5081349206349208,0.4482758620689655,0.36585365853658536,1.9425287356321839,1.5853658536585364,EXCESO,CRÍTICA,MODERADA,26135330
26135330,LA LAGUNA DEL OTUN  - AUT,RISARALDA,PEREIRA,4.776361111,-75.4125,0.05141657922350472,-0.06026425954997383,0.2705758175828742,estable,0.34803113553113557,6.768850452268821,0.4482758620689655,0.36585365853658536,8.71850809289233,7.115480338476854,EXCESO,MODERADA,MODERADA,26135330
26135501,EL PILAMO,RISARALDA,PEREIRA,4.86833333,-75.79333333,0.0,,,,,,,,,,sin_datos,BAJA,NORMAL,26135501
26135501,EL PILAMO  - AUT,RISARALDA,PEREIRA,4.868333333,-75.79333333,0.05273972602739726,,,,,,,,,,sin_datos,BAJA,NORMAL,26135501
26135502,EL JAZMIN,RISARALDA,SANTA ROSA DE CABAL,4.91194444,-75.62416389,0.0,,,,,,,,,,sin_datos,BAJA,NORMAL,26135502
26135502,EL JAZMIN  - AUT,RISARALDA,SANTA ROSA DE CABAL,4.911944444,-75.62416389,0.05534495830174375,,,,,,,,,,sin_datos,BAJA,NORMAL,26135502
26135503,NARANJAL,CALDAS,CHINCHINA,4.97194444,-75.65221944,0.0,,,,,,,,,,sin_datos,BAJA,NORMAL,26135503
26135503,NARANJAL  - AUT,CALDAS,CHINCHINA,4.971944444,-75.65221944,0.05304010349288486,,,,,,,,,,sin_datos,BAJA,NORMAL,26135503
26137220,EL RETEN,RISARALDA,PEREIRA,4.728194444,-75.603444444,0.21052631578947367,-0.015067338676361232,0.856716751633945,estable,0.5877128719233983,2.791636141636142,0.7956989247311828,0.6808510638297872,3.7795698924731185,3.2340425531914896,EXCESO,CRÍTICA,MODERADA,26137220
26137220,EL RETEN - AUT,RISARALDA,SANTA ROSA DE CABAL,4.728194444,-75.60344444,0.023575638506876228,-0.015067338676361232,0.856716751633945,estable,0.5877128719233983,24.928820984084144,0.7956989247311828,0.6808510638297872,33.75089605734767,28.879432624113473,EXCESO,MODERADA,MODERADA,26137220
26145090,SANTA EMILIA,RISARALDA,BELÉN DE UMBRÍA,5.207472222,-75.90294444,0.12290502793296089,0.023059631527373465,0.08843621713917829,estable,0.1395749113491049,1.1356322332495354,0.09090909090909091,0.07692307692307693,0.7396694214876034,0.6258741258741259,DEFICIT,CRÍTICA,NORMAL,26145090
26145090,SANTA EMILIA - AUT,RISARALDA,BELÉN DE UMBRÍA,5.207472222,-75.90294444,0.04366197183098591,0.023059631527373465,0.08843621713917829,estable,0.1395749113491049,3.196715711544016,0.09090909090909091,0.07692307692307693,2.082111436950147,1.761786600496278,EXCESO,MODERADA,NORMAL,26145090
26145501,APIA,RISARALDA,APÍA,5.10505556,-75.93305556,0.0,,,,,,,,,,sin_datos,BAJA,NORMAL,26145501
26145501,APIA  - AUT,RISARALDA,APÍA,5.105055556,-75.93305556,0.05466237942122187,,,,,,,,,,sin_datos,BAJA,NORMAL,26145501
26145503,ANSERMA,CALDAS,ANSERMA,5.23133056,-75.77961667,0.0,,,,,,,,,,sin_datos,BAJA,NORMAL,26145503
26145503,ANSERMA  - AUT,CALDAS,ANSERMA,5.231330556,-75.77961667,0.05174927113702624,,,,,,,,,,sin_datos,BAJA,NORMAL,26145503
26145504,OSPIRMA,RISARALDA,GUÁTICA,5.32555278,-75.812775,0.0,,,,,,,,,,sin_datos,BAJA,NORMAL,26145504
26145504,OSPIRMA  - AUT,RISARALDA,GUÁTICA,5.325552778,-75.812775,0.05452292441140025,,,,,,,,,,sin_datos,BAJA,NORMAL,26145504
26145505,LA FLORESTA  - AUT,CALDAS,BELALCAZAR,4.979219444,-75.83555556,0.05423476968796434,,,,,,,,,,sin_datos,BAJA,NORMAL,26145505
26145506,FILO BONITO  - AUT,CALDAS,BELALCAZAR,4.986358333,-75.84574722,0.05468102734051367,,,,,,,,,,sin_datos,BAJA,NORMAL,26145506
26145507,LAS TANGAS  - AUT,CALDAS,BELALCAZAR,5.038,-75.80599722,0.054995417048579284,,,,,,,,,,sin_datos,BAJA,NORMAL,26145507
26145508,SAN JOSE  - AUT,CALDAS,SAN JOSE,5.094972222,-75.79174722,0.056666666666666664,,,,,,,,,,sin_datos,BAJA,NORMAL,26145508
26147140,PUENTE NEGRO,CALDAS,BELALCAZAR,4.987944444,-75.85891667,0.04938271604938271,0.004377989370754933,0.2929844807043832,estable,0.09286030349990305,1.8804211458730369,0.12871287128712872,0.14102564102564102,2.6064356435643568,2.855769230769231,EXCESO,MODERADA,LEVE,26147140
26147140,PUENTE NEGRO  - AUT,CALDAS,BELALCAZAR,4.987944444,-75.85891667,0.05714285714285714,0.004377989370754933,0.2929844807043832,estable,0.09286030349990305,1.6250553112483035,0.12871287128712872,0.14102564102564102,2.2524752475247527,2.467948717948718,EXCESO,MODERADA,LEVE,26147140
26155110,AEROPUERTO LA NUBIA,CALDAS,MANIZALES,5.029777778,-75.469916667,0.05309734513274336,0.00025959389155210587,0.907224965016919,estable,0.04635949783335768,0.8731038758615697,0.01485148514851485,0.019230769230769232,0.2797029702970297,0.3621794871794872,DEFICIT,BAJA,SEVERA,26155110
26155110,AEROPUERTO LA NUBIA,CALDAS,MANIZALES,5.03,-75.47,0.055762081784386616,0.00025959389155210587,0.907224965016919,estable,0.04635949783335768,0.8313803278115478,0.01485148514851485,0.019230769230769232,0.26633663366336635,0.3448717948717949,DEFICIT,BAJA,SEVERA,26155110
26155150,LAS BRISAS,CALDAS,VILLAMARIA,4.934527778,-75.35038889,0.045714285714285714,0.005318874673713384,0.37599943687662307,estable,0.06450332821300563,1.4110103046594982,0.12264150943396226,0.12264150943396226,2.6827830188679247,2.6827830188679247,EXCESO,MODERADA,NORMAL,26155150
26155150,LAS BRISAS - AUT,CALDAS,VILLAMARIA,4.934527778,-75.35038889,0.05805515239477504,0.005318874673713384,0.37599943687662307,estable,0.06450332821300563,1.111069828469022,0.12264150943396226,0.12264150943396226,2.1125,2.1125,EXCESO,MODERADA,NORMAL,26155150
26155170,TESORITO FINCA,CALDAS,MANIZALES,5.032222222,-75.43833333,0.09115281501340483,-3.5341788214650625e-05,0.9891082471565191,estable,0.12145486758573361,1.332431341455254,0.1485148514851485,0.1346153846153846,1.6292952824694233,1.476809954751131,EXCESO,MODERADA,NORMAL,26155170
26155170,TESORITO FINCA  - AUT,CALDAS,MANIZALES,5.032222222,-75.43833333,0.007462686567164179,-3.5341788214650625e-05,0.9891082471565191,estable,0.12145486758573361,16.274952256488305,0.1485148514851485,0.1346153846153846,19.9009900990099,18.038461538461537,EXCESO,MODERADA,NORMAL,26155170
26155220,VILLAMARIA - AUT,CALDAS,VILLAMARIA,5.048666667,-75.51388889,0.05354330708661417,,,,,,,,,,sin_datos,BAJA,MODERADA,26155220
26155230,EMAS - AUT,CALDAS,MANIZALES,5.08525,-75.50713889,0.055495103373231776,,,,,,,,,,sin_datos,BAJA,NORMAL,26155230
26155240,PNN NEVADOS,CALDAS,VILLAMARIA,4.859444444,-75.38241667,0.13636363636363635,-0.06855477855477855,0.3786560611662057,estable,0.2142324342324342,1.571037851037851,0.3103448275862069,0.14634146341463414,2.2758620689655173,1.0731707317073171,NORMAL,CRÍTICA,NORMAL,26155240
26155240,PNN NEVADOS - AUT,CALDAS,VILLAMARIA,4.859444444,-75.38241667,0.05302464525765497,-0.06855477855477855,0.3786560611662057,estable,0.2142324342324342,4.040242668129991,0.3103448275862069,0.14634146341463414,5.8528411850412825,2.7598763311576775,EXCESO,MODERADA,NORMAL,26155240
26155250,PARAMO CONEJERAS,CALDAS,VILLAMARIA,4.829805556,-75.37583333,0.24864864864864866,-0.012770911883815109,0.2605635301968564,estable,0.25749760991696474,1.0355882137964887,0.3372093023255814,0.3,1.3561678463094033,1.2065217391304346,EXCESO,CRÍTICA,NORMAL,26155250
26155250,PARAMO CONEJERAS  - AUT,CALDAS,VILLAMARIA,4.829805556,-75.37583333,0.02511415525114155,-0.012770911883815109,0.2605635301968564,estable,0.25749760991696474,10.253086649420961,0.3372093023255814,0.3,13.427061310782241,11.945454545454545,EXCESO,MODERADA,NORMAL,26155250
26155260,SENDERO LAGUNA VERDE,CALDAS,VILLAMARIA,4.840666667,-75.36161111,0.10465116279069768,0.024417255384997325,0.1159393793512216,estable,0.16499932729076222,1.5766602385561723,0.38372093023255816,0.325,3.6666666666666665,3.1055555555555556,EXCESO,CRÍTICA,MODERADA,26155260
26155260,SENDERO LAGUNA VERDE  - AUT,CALDAS,VILLAMARIA,4.840666667,-75.36161111,0.045765027322404374,0.024417255384997325,0.1159393793512216,estable,0.16499932729076222,3.605358435129491,0.38372093023255816,0.325,8.384588684484553,7.101492537313432,EXCESO,MODERADA,MODERADA,26155260
26155270,SAN ANTONIO CALDAS,CALDAS,VILLAMARIA,4.886611111,-75.428972222,0.22727272727272727,0.052494172494172486,0.5459469740970566,estable,0.5308757908757908,2.33585347985348,0.5977011494252874,0.5365853658536586,2.6298850574712644,2.360975609756098,EXCESO,CRÍTICA,MODERADA,26155270
26155270,SAN ANTONIO CALDAS - AUT,CALDAS,VILLAMARIA,4.886611111,-75.42897222,0.04941176470588235,0.052494172494172486,0.5459469740970566,estable,0.5308757908757908,10.743914815343388,0.5977011494252874,0.5365853658536586,12.09633278598796,10.859465737514519,EXCESO,MODERADA,MODERADA,26155270
26155502,CENICAFE,CALDAS,MANIZALES,4.99111111,-75.59749722,0.0,,,,,,,,,,sin_datos,BAJA,NORMAL,26155502
26155502,CENICAFE  - AUT,CALDAS,MANIZALES,4.991111111,-75.59749722,0.054187192118226604,,,,,,,,,,sin_datos,BAJA,NORMAL,26155502
26155503,PLANALTO,CALDAS,MANIZALES,4.98972222,-75.58971944,0.0,,,,,,,,,,sin_datos,BAJA,NORMAL,26155503
26155503,PLANALTO  - AUT,CALDAS,MANIZALES,4.989722222,-75.58971944,0.0535966149506347,,,,,,,,,,sin_datos,BAJA,NORMAL,26155503
26155505,GRANJA LUKER  - AUT,CALDAS,PALESTINA,5.070275,-75.68555278,0.05219454329774614,,,,,,,,,,sin_datos,BAJA,MODERADA,26155505
26157190,RIO CLARO,CALDAS,VILLAMARIA,4.900916667,-75.45111111,0.011299435028248588,0.01593137254901961,0.1523360992569194,estable,0.04003267973856209,3.5428921568627447,0.16,0.0,14.16,0.0,DEFICIT,MODERADA,LEVE,26157190
26157190,RIO CLARO - AUT,CALDAS,VILLAMARIA,4.900916667,-75.45111111,0.05672609400324149,0.01593137254901961,0.1523360992569194,estable,0.04003267973856209,0.705718954248366,0.16,0.0,2.8205714285714287,0.0,DEFICIT,BAJA,LEVE,26157190
26165501,EL CIPRES,CALDAS,SALAMINA,5.43333333,-75.5,0.2,,,,,,,,,,sin_datos,ALTA,NORMAL,26165501
26165501,EL CIPRES  - AUT,CALDAS,SALAMINA,5.433333333,-75.5,0.05192761605035405,,,,,,,,,,sin_datos,BAJA,NORMAL,26165501
26165502,JARDIN  - AUT,ANTIOQUIA,JARDÍN,5.6,-75.84972222,0.054455445544554455,,,,,,,,,,sin_datos,BAJA,MODERADA,26165502
26167070,IRRA,CALDAS,NEIRA,5.268305556,-75.66419444,0.07377049180327869,-0.008928571428571428,0.1422824870000206,estable,0.03787878787878787,0.5134680134680134,0.0,0.0,0.0,0.0,DEFICIT,BAJA,LEVE,26167070
26167070,IRRA  - AUT,CALDAS,NEIRA,5.268305556,-75.66419444,0.05612244897959184,-0.008928571428571428,0.1422824870000206,estable,0.03787878787878787,0.674931129476584,0.0,0.0,0.0,0.0,DEFICIT,BAJA,LEVE,26167070
26175040,HACIENDA TUNEZ,ANTIOQUIA,FREDONIA,5.80025,-75.65097222,0.06830601092896176,-0.005058850503063881,0.01100578583175071,decreciente,0.056454743271818604,0.8264974414994243,0.023076923076923078,0.02857142857142857,0.33784615384615385,0.41828571428571426,DEFICIT,BAJA,NORMAL,26175040
26175501,RAFAEL ESCOBAR,CALDAS,SUPIA,5.45,-75.63305556,0.0,,,,,,,,,,sin_datos,BAJA,NORMAL,26175501
26175501,RAFAEL ESCOBAR  - AUT,CALDAS,SUPIA,5.45,-75.63305556,0.05371900826446281,,,,,,,,,,sin_datos,BAJA,NORMAL,26175501
26175502,LA CRISTALINA  - AUT,ANTIOQUIA,TÁMESIS,5.7,-75.65999722,0.055020632737276476,,,,,,,,,,sin_datos,BAJA,NORMAL,26175502
26177030,LA VIRGINIA,RISARALDA,LA VIRGINIA,4.8925,-75.882694444,0.09205020920502092,0.0157413031906914,0.16405527140379927,estable,0.1745698473023571,1.896463341148334,0.20945945945945946,0.20945945945945946,2.2754914004914,2.2754914004914,EXCESO,MODERADA,MODERADA,26177030
26177030,LA VIRGINIA,RISARALDA,LA VIRGINIA,4.8925,-75.88269444,0.047619047619047616,0.0157413031906914,0.16405527140379927,estable,0.1745698473023571,3.6659667933494995,0.20945945945945946,0.20945945945945946,4.398648648648649,4.398648648648649,EXCESO,MODERADA,MODERADA,26177030
26177030,LA VIRGINIA,RISARALDA,LA VIRGINIA,4.893,-75.883,0.04742145820983995,0.0157413031906914,0.16405527140379927,estable,0.1745698473023571,3.681241654988456,0.20945945945945946,0.20945945945945946,4.416976351351352,4.416976351351352,EXCESO,MODERADA,MODERADA,26177030
26180180,SONSON,ANTIOQUIA,SONSÓN,5.71525,-75.2945,0.05397727272727273,-0.011245651150090562,0.03896081744745747,decreciente,0.15771471020555422,2.9218725259134257,0.0891089108910891,0.10897435897435898,1.6508598228243876,2.01889338731444,EXCESO,MODERADA,NORMAL,26180180
26180250,VALLE ALTO,CALDAS,SALAMINA,5.35,-75.31777778,0.016666666666666666,0.05000000000000002,0.5482544410953776,estable,0.11428571428571428,6.857142857142857,0.125,0.125,7.5,7.5,EXCESO,MODERADA,MODERADA,26180250
26180250,VALLE ALTO  - AUT,CALDAS,SALAMINA,5.35,-75.31777778,0.058007566204287514,0.05000000000000002,0.5482544410953776,estable,0.11428571428571428,1.9701863354037268,0.125,0.125,2.154891304347826,2.154891304347826,EXCESO,MODERADA,MODERADA,26180250
26185020,MESOPOTAMIA,ANTIOQUIA,LA UNIÓN,5.88636111,-75.31863889,0.0,-0.004164222873900293,0.7703499171463902,estable,0.06344086021505377,,0.06930693069306931,0.08974358974358974,,,sin_datos,BAJA,NORMAL,26185020
26185020,MESOPOTAMIA,ANTIOQUIA,LA UNIÓN,5.886361111,-75.31863889,0.0759493670886076,-0.004164222873900293,0.7703499171463902,estable,0.06344086021505377,0.8353046594982079,0.06930693069306931,0.08974358974358974,0.9125412541254126,1.1816239316239316,EXCESO,MODERADA,NORMAL,26185020
26185030,JERICO - AUT,ANTIOQUIA,JERICÓ,5.799166667,-75.78952778,0.04951856946354883,,,,,,,,,,sin_datos,BAJA,MODERADA,26185030
26185050,SANTA BARBARA,ANTIOQUIA,SANTA BÁRBARA,5.859583333,-75.55627778,0.08659217877094973,-0.004881677192891454,0.3126129139328051,estable,0.11789657177648666,1.361515248257491,0.09405940594059406,0.08974358974358974,1.0862344298946023,1.0363937138130686,NORMAL,MODERADA,NORMAL,26185050
26185050,SANTA BARBARA - AUT,ANTIOQUIA,SANTA BÁRBARA,5.859583333,-75.55627778,0.04096385542168675,-0.004881677192891454,0.3126129139328051,estable,0.11789657177648666,2.8780633698377622,0.09405940594059406,0.08974358974358974,2.296156086196855,2.1907993966817494,EXCESO,MODERADA,NORMAL,26185050
26185501,SONSON  - AUT,ANTIOQUIA,SONSÓN,5.677719444,-75.34780556,0.05317769130998703,,,,,,,,,,sin_datos,BAJA,NORMAL,26185501
26187040,QUITASUENO  - AUT,CALDAS,AGUADAS,5.721138889,-75.55258333,0.05481874447391689,-0.013392857142857142,0.14381080871160393,estable,0.017857142857142856,0.32574884792626724,0.0,0.0,0.0,0.0,DEFICIT,BAJA,SEVERA,26187040
26187040,QUITASUEÑO,ANTIOQUIA,ABEJORRAL,5.713611111,-75.540277778,0.028169014084507043,-0.013392857142857142,0.14381080871160393,estable,0.017857142857142856,0.6339285714285714,0.0,0.0,0.0,0.0,DEFICIT,BAJA,SEVERA,26187040
26195501,ANDES  - AUT,ANTIOQUIA,ANDES,5.660108333,-75.91413889,0.056241426611796985,,,,,,,,,,sin_datos,BAJA,NORMAL,26195501
26195502,CIUDAD BOLIVAR  - AUT,ANTIOQUIA,CIUDAD BOLÍVAR,5.868666667,-75.99044167,0.05606523955147808,,,,,,,,,,sin_datos,BAJA,NORMAL,26195502
26200120,OTRAMINA,ANTIOQUIA,TITIRIBÍ,6.07294444,-75.79458333,0.0,,,,,,,,,,sin_datos,BAJA,NORMAL,26200120
26205501,EL ROSARIO,ANTIOQUIA,TÁMESIS,5.62583056,-75.70527778,0.0,,,,,,,,,,sin_datos,BAJA,MODERADA,26205501
26205501,EL ROSARIO  - AUT,ANTIOQUIA,VENECIA,5.625830556,-75.70527778,0.054287476866132015,,,,,,,,,,sin_datos,BAJA,MODERADA,26205501
26207030,PUENTE IGLESIAS,ANTIOQUIA,FREDONIA,5.829944444,-75.7055,0.06611570247933884,0.0017554158133230332,0.5309636254139398,estable,0.0825777525591281,1.2489885074568123,0.12931034482758622,0.14285714285714285,1.9558189655172415,2.1607142857142856,EXCESO,MODERADA,NORMAL,26207030
26207080,BOLOMBOLO,ANTIOQUIA,VENECIA,5.97,-75.84,0.15816326530612246,-0.005645223823795251,0.35057084866385024,estable,0.13165117908205465,0.8323751967768616,0.0718232044198895,0.08888888888888889,0.45410800213865615,0.5620071684587814,DEFICIT,ALTA,MODERADA,26207080
26207080,BOLOMBOLO - AUT,ANTIOQUIA,VENECIA,5.965944444,-75.84147222,0.03621581670362158,-0.005645223823795251,0.35057084866385024,estable,0.13165117908205465,3.6351845979187742,0.0718232044198895,0.08888888888888889,1.9831999097981732,2.454421768707483,EXCESO,MODERADA,MODERADA,26207080
26215501,CONCORDIA,ANTIOQUIA,CONCORDIA,6.04244167,-75.92149722,0.0,,,,,,,,,,sin_datos,BAJA,NORMAL,26215501
26215501,CONCORDIA  - AUT,ANTIOQUIA,CONCORDIA,6.042441667,-75.92149722,0.05344202898550725,,,,,,,,,,sin_datos,BAJA,NORMAL,26215501
26217010,LA GALERA,ANTIOQUIA,SANTA FE DE ANTIOQUIA,6.554972222,-75.86419444,0.057692307692307696,-0.0016926732750638972,0.5870278923320287,estable,0.062400538780090935,1.0816093388549095,0.03870967741935484,0.03896103896103896,0.6709677419354838,0.6753246753246752,DEFICIT,BAJA,NORMAL,26217010
