CodigoEstacion,COD_MPIO,NombreEstacion,Departamento,Municipio,Latitud,Longitud,fecha_corte,precip_acumulada_anual_mm
24057070,68081.0,PUENTE FERROCARRIL CIENEGA,SANTANDER,BARRANCABERMEJA,7.109444444,-73.85472222,2026-09-16,309.59999999999997
24065010,68575.0,HACIENDA LAS BRISAS,SANTANDER,PUERTO WILCHES,7.246111111,-73.79,2026-09-16,713.4
25010010,23682.0,PUERTO LIBERTADOR,CORDOBA,PUERTO LIBERTADOR,7.89,-75.68,2026-08-25,1930.9
25017010,23350.0,MONTELIBANO,CORDOBA,MONTELÍBANO,7.987972222,-75.41733333,2026-09-16,665.0
25017020,23580.0,SAN PEDRO,CORDOBA,PUERTO LIBERTADOR,7.851131,-75.706359,2026-09-16,1757.3999999999999
25017030,23555.0,PICA PICA,CORDOBA,MONTELÍBANO,8.03,-75.68,2026-09-16,126.2
25020140,23182.0,SAHAGUN,CORDOBA,SAHAGÚN,8.942184,-75.450724,2026-07-04,116.4
25020430,23678.0,TREMENTINO,CORDOBA,MONTERÍA,8.716666667,-75.76666667,2026-05-27,1069.6000000000001
25020440,70717.0,SAN PEDRO,SUCRE,SAN PEDRO,9.4,-75.02,2026-09-16,505.3
25020470,70670.0,CHINU,CORDOBA,CHINÚ,9.117777778,-75.39333333,2026-07-24,1021.7
25020600,23570.0,HDA SAJONIA - LA MOJANA TX GPRS/GOES,CÓRDOBA,PUEBLO NUEVO,8.49,-75.601,2026-09-16,1080.1
25021210,nan,,,,,,2026-09-16,55.2
25021480,5495.0,LA ESPERANZA RADIO,ANTIOQUIA,NECHÍ,8.03,-74.79,2026-07-18,1894.0
25025002,47703.0,LOS ALAMOS,MAGDALENA,SAN SEBASTIÁN DE BUENAVISTA,9.304,-74.274,2026-09-16,708.9
25025030,23068.0,AYAPEL,CORDOBA,AYAPEL,8.295063889,-75.16455556,2026-07-04,2231.6
25025100,70110.0,AEROPUERTO BARACOA,BOLIVAR,MAGANGUÉ,9.281944444,-74.84527778,2026-09-16,1130.4
25025190,23570.0,PLANETA RICA,CORDOBA,PLANETA RICA,8.399333333,-75.58372222,2026-09-16,929.3
25025240,13006.0,MAJAGUAL,BOLIVAR,ACHÍ,8.544,-74.543,2026-09-16,2585.5
25025250,nan,,,,,,2026-09-16,349.2
25025270,70001.0,UNISUCRE,SUCRE,SAMPUÉS,9.316388889,-75.3875,2026-09-16,1062.2
25025280,70473.0,EL TESORO IDEAM,SUCRE,MORROA,9.357083333,-75.28925,2026-09-16,1043.5
25025330,20517.0,COLEGIO AGROPECUARIO PAILITAS,CESAR,PAILITAS,8.95422222,-73.63008333,2026-09-16,14.2
25025340,70708.0,SAN MARCOS,SUCRE,SAN MARCOS,8.596833333,-75.14269444,2026-04-02,524.3
25025380,70235.0,SAN BENITO,SUCRE,SAN BENITO ABAD,9.163888889,-75.04472222,2026-09-16,1247.2
25027020,13300.0,EL BANCO,MAGDALENA,EL BANCO,8.992527778,-73.96944444,2026-09-16,847.4
25027050,5154.0,MARGENTO,ANTIOQUIA,CAUCASIA,8.036666944,-74.952719444,2026-09-16,1489.8
25027180,13430.0,SAN ANTONIO,BOLIVAR,MAGANGUÉ,9.039,-74.768,2026-09-16,1076.5
25027200,70265.0,LAS VARAS,BOLÍVAR,SAN JACINTO DEL CAUCA,8.387,-74.563,2026-09-16,2277.1
25027240,70678.0,JEGUA,SUCRE,SAN BENITO ABAD,8.906,-74.966,2026-09-16,1189.0
25027270,13655.0,LAS FLORES,ANTIOQUIA,NECHÍ,8.101236111,-74.777633333,2026-09-16,2348.2
25027450,13894.0,PLATO MAGDALENA,MAGDALENA,PLATO,9.787777778,-74.80583333,2026-06-19,2297.7
25027760,23068.0,BEIRUT,CORDOBA,AYAPEL,8.302222222,-75.13388889,2026-09-16,995.1
25027770,23068.0,MARRALU,CORDOBA,AYAPEL,8.31,-75.24,2026-09-16,1164.0
25027910,70265.0,LA RAYA,BOLIVAR,SAN JACINTO DEL CAUCA,8.340939,-74.557072,2026-09-16,2477.5
26015010,19001.0,EL TABLAZO,CAUCA,POPAYÁN,2.474833056,-76.58129361,2026-04-03,724.6
26015030,19585.0,PNN PURACE,CAUCA,PURACÉ,2.356848889,-76.403544444,2026-04-03,519.6
26015040,19824.0,ARRAYANALES,CAUCA,POPAYÁN,2.448041111,-76.43574694,2026-09-16,132.0
26015050,19585.0,PALETARA,CAUCA,PURACÉ,2.191722222,-76.482027778,2026-04-03,588.8
26017060,19585.0,PUENTE ARAGON,CAUCA,PURACÉ,2.2,-76.5,2026-02-11,107.2
26027200,19001.0,PUENTE CARRETERA,CAUCA,POPAYÁN,2.53675,-76.558444444,2026-04-03,14.0
26055100,76001.0,FARALLONES,VALLE DEL CAUCA,CALI,3.416055556,-76.6515,2026-09-16,3621.0
26055110,76364.0,LA INDEPENDENCIA,VALLE DEL CAUCA,JAMUNDÍ,3.185361111,-76.569305556,2026-09-16,816.4
26055120,76001.0,UNIVERSIDAD DEL VALLE,VALLE DEL CAUCA,CALI,3.378,-76.53388889,2026-09-16,1074.1000000000001
26075120,76275.0,LA DIANA,VALLE DEL CAUCA,FLORIDA,3.314055556,-76.18569444,2026-09-16,874.8
26075150,76892.0,AEROPUERTO A. BONILLA,VALLE DEL CAUCA,PALMIRA,3.532991667,-76.3825,2026-09-16,1876.9
