COD_DPTO,NOM_DPTO,cod_divipola,NOM_MPIO,LATITUD,LONGITUD,amenaza_mm_val,amenaza_mm
41,HUILA,41396,LA PLATA,2.328076586,-76.00117299,25,MEDIA
41,HUILA,41483,NÁTAGA,2.576066285,-75.78693757,25,MEDIA
41,HUILA,41503,OPORAPA,2.061191362,-76.04110289,43,ALTA
41,HUILA,41518,PAICOL,2.40689827,-75.72803027,42,ALTA
41,HUILA,41524,PALERMO,2.914491967,-75.44066118,25,MEDIA
41,HUILA,41530,PALESTINA,1.68458076,-76.1478559,52,MUY_ALTA
41,HUILA,41548,PITAL,2.259601773,-75.8319516,43,ALTA
41,HUILA,41551,PITALITO,1.848217185,-76.05217643,42,ALTA
41,HUILA,41615,RIVERA,2.79286115,-75.23536868,42,ALTA
41,HUILA,41660,SALADOBLANCO,2.100382849,-76.22897871,36,ALTA
41,HUILA,41668,SAN AGUSTÍN,1.924165493,-76.4165655,25,MEDIA
41,HUILA,41676,SANTA MARÍA,2.926265937,-75.63359786,36,ALTA
41,HUILA,41770,SUAZA,1.870992095,-75.80798471,52,MUY_ALTA
41,HUILA,41791,TARQUI,2.130280544,-75.87534845,48,MUY_ALTA
41,HUILA,41797,TESALIA,2.526855132,-75.68259642,27,MEDIA
41,HUILA,41799,TELLO,3.030611777,-75.08536553,42,ALTA
41,HUILA,41801,TERUEL,2.851852692,-75.75988934,13,BAJA
41,HUILA,41807,TIMANÁ,1.950715226,-75.91757649,42,ALTA
41,HUILA,41872,VILLAVIEJA,3.287057875,-75.13838292,29,MEDIA
41,HUILA,41885,YAGUARÁ,2.646563339,-75.51592645,42,ALTA
44,LA GUAJIRA,44001,RIOHACHA,11.24297214,-72.95876315,7,MUY_BAJA
44,LA GUAJIRA,44035,ALBANIA,11.22869049,-72.53209657,12,BAJA
44,LA GUAJIRA,44078,BARRANCAS,10.94871677,-72.69696879,29,MEDIA
44,LA GUAJIRA,44090,DIBULLA,11.09029715,-73.43568788,19,BAJA
44,LA GUAJIRA,44098,DISTRACCIÓN,10.92505107,-72.94444027,28,MEDIA
44,LA GUAJIRA,44110,EL MOLINO,10.63669646,-72.8858431,34,ALTA
44,LA GUAJIRA,44279,FONSECA,10.8283716,-72.8018178,29,MEDIA
44,LA GUAJIRA,44378,HATONUEVO,11.09905582,-72.73842427,28,MEDIA
44,LA GUAJIRA,44420,LA JAGUA DEL PILAR,10.4580941,-73.07209193,34,ALTA
44,LA GUAJIRA,44430,MAICAO,11.38157764,-72.29500818,2,MUY_BAJA
44,LA GUAJIRA,44560,MANAURE,11.60554263,-72.57160392,2,MUY_BAJA
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,10.81311496,-73.08659986,14,BAJA
44,LA GUAJIRA,44847,URIBIA,11.99971986,-71.74882662,4,MUY_BAJA
44,LA GUAJIRA,44855,URUMITA,10.4947021,-72.98623991,25,MEDIA
44,LA GUAJIRA,44874,VILLANUEVA,10.58364755,-72.97520286,34,ALTA
47,MAGDALENA,47001,SANTA MARTA,11.12189436,-73.88527855,22,MEDIA
47,MAGDALENA,47030,ALGARROBO,10.25356475,-74.10323027,10,MUY_BAJA
47,MAGDALENA,47053,ARACATACA,10.64490877,-73.87972257,23,MEDIA
47,MAGDALENA,47058,ARIGUANÍ,9.834264955,-74.08460085,14,BAJA
47,MAGDALENA,47161,CERRO DE SAN ANTONIO,10.3132933,-74.80834413,4,MUY_BAJA
47,MAGDALENA,47170,CHIVOLO,10.09951961,-74.52606667,14,BAJA
47,MAGDALENA,47189,CIÉNAGA,10.85754552,-74.02500493,23,MEDIA
47,MAGDALENA,47205,CONCORDIA,10.23284801,-74.77810175,4,MUY_BAJA
47,MAGDALENA,47245,EL BANCO,9.114930635,-73.98105491,14,BAJA
47,MAGDALENA,47258,EL PIÑÓN,10.34310988,-74.67817756,4,MUY_BAJA
47,MAGDALENA,47268,EL RETÉN,10.65961696,-74.3251597,10,MUY_BAJA
47,MAGDALENA,47288,FUNDACIÓN,10.45937818,-73.88406518,14,BAJA
47,MAGDALENA,47318,GUAMAL,9.248004673,-74.13968085,10,MUY_BAJA
47,MAGDALENA,47460,NUEVA GRANADA,9.735998134,-74.32840222,14,BAJA
47,MAGDALENA,47541,PEDRAZA,10.15429546,-74.83178091,4,MUY_BAJA
47,MAGDALENA,47545,PIJIÑO DEL CARMEN,9.530748654,-74.1447657,14,BAJA
47,MAGDALENA,47551,PIVIJAY,10.43303399,-74.41251197,9,MUY_BAJA
47,MAGDALENA,47555,PLATO,9.76945611,-74.60181576,10,MUY_BAJA
47,MAGDALENA,47570,PUEBLOVIEJO,10.84758901,-74.36057942,2,MUY_BAJA
47,MAGDALENA,47605,REMOLINO,10.64860351,-74.58106823,6,MUY_BAJA
47,MAGDALENA,47660,SABANAS DE SAN ÁNGEL,10.10533028,-74.2644392,14,BAJA
47,MAGDALENA,47675,SALAMINA,10.51538178,-74.72296972,3,MUY_BAJA
47,MAGDALENA,47692,SAN SEBASTIÁN DE BUENAVISTA,9.380680272,-74.19797988,10,MUY_BAJA
47,MAGDALENA,47703,SAN ZENÓN,9.306869548,-74.35851644,10,MUY_BAJA
47,MAGDALENA,47707,SANTA ANA,9.503097215,-74.44419381,14,BAJA
47,MAGDALENA,47720,SANTA BÁRBARA DE PINTO,9.484388135,-74.66521178,10,MUY_BAJA
47,MAGDALENA,47745,SITIONUEVO,10.89027616,-74.62966038,5,MUY_BAJA
47,MAGDALENA,47798,TENERIFE,9.924701267,-74.73263001,4,MUY_BAJA
47,MAGDALENA,47960,ZAPAYÁN,10.11779893,-74.69115456,11,BAJA
47,MAGDALENA,47980,ZONA BANANERA,10.79634658,-74.17798317,14,BAJA
50,META,50001,VILLAVICENCIO,4.09166877,-73.49291595,40,ALTA
50,META,50006,ACACÍAS,3.943383008,-73.57135162,40,ALTA
50,META,50110,BARRANCA DE UPÍA,4.519076127,-72.99548981,40,ALTA
50,META,50124,CABUYARO,4.315244759,-72.95268896,29,MEDIA
50,META,50150,CASTILLA LA NUEVA,3.805154089,-73.53886668,12,BAJA
50,META,50223,CUBARRAL,3.834631516,-74.06232494,54,MUY_ALTA
50,META,50226,CUMARAL,4.232526389,-73.31477539,40,ALTA
50,META,50245,EL CALVARIO,4.353769888,-73.71441684,54,MUY_ALTA
50,META,50251,EL CASTILLO,3.60282633,-73.89445238,42,ALTA
50,META,50270,EL DORADO,3.706969785,-73.83161892,42,ALTA
50,META,50287,FUENTE DE ORO,3.382370124,-73.59625429,10,MUY_BAJA
50,META,50313,GRANADA,3.441051399,-73.7611547,10,MUY_BAJA
50,META,50318,GUAMAL,3.947775585,-73.95983864,54,MUY_ALTA
50,META,50325,MAPIRIPÁN,3.117523361,-71.93805692,10,MUY_BAJA
50,META,50330,MESETAS,3.154771201,-74.12454824,19,BAJA
50,META,50350,LA MACARENA,2.161863917,-74.09488076,10,MUY_BAJA
50,META,50370,URIBE,3.047726858,-74.43066134,42,ALTA
50,META,50400,LEJANÍAS,3.614714873,-74.09628467,52,MUY_ALTA
50,META,50450,PUERTO CONCORDIA,2.752260112,-72.7210941,10,MUY_BAJA
50,META,50568,PUERTO GAITÁN,4.005034467,-71.63157429,10,MUY_BAJA
50,META,50573,PUERTO LÓPEZ,4.014298921,-72.64570499,10,MUY_BAJA
50,META,50577,PUERTO LLERAS,3.193092925,-73.23671436,10,MUY_BAJA
50,META,50590,PUERTO RICO,2.758083657,-73.13780171,10,MUY_BAJA
50,META,50606,RESTREPO,4.204310977,-73.50226037,40,ALTA
50,META,50680,SAN CARLOS DE GUAROA,3.84761678,-73.27583401,10,MUY_BAJA
50,META,50683,SAN JUAN DE ARAMA,3.289851171,-73.81635243,10,MUY_BAJA
50,META,50686,SAN JUANITO,4.471346322,-73.66041355,55,MUY_ALTA
50,META,50689,SAN MARTÍN,3.515860962,-72.65672742,10,MUY_BAJA
50,META,50711,VISTAHERMOSA,2.811616698,-73.66652234,10,MUY_BAJA
52,NARIÑO,52001,PASTO,1.083605497,-77.20610074,37,ALTA
52,NARIÑO,52019,ALBÁN,1.469854084,-77.06880947,35,ALTA
52,NARIÑO,52022,ALDANA,0.913431916,-77.69538731,29,MEDIA
52,NARIÑO,52036,ANCUYA,1.245254077,-77.53115777,25,MEDIA
52,NARIÑO,52051,ARBOLEDA,1.480051172,-77.12985001,25,MEDIA
52,NARIÑO,52079,BARBACOAS,1.44563774,-78.15621072,25,MEDIA
52,NARIÑO,52083,BELÉN,1.593645287,-77.01999366,25,MEDIA
52,NARIÑO,52110,BUESACO,1.315215636,-77.1163664,35,ALTA
52,NARIÑO,52203,COLÓN,1.636334379,-77.0473156,25,MEDIA
52,NARIÑO,52207,CONSACÁ,1.209066732,-77.44063921,25,MEDIA
52,NARIÑO,52210,CONTADERO,0.932667458,-77.52808731,42,ALTA
52,NARIÑO,52215,CÓRDOBA,0.78274688,-77.36805903,52,MUY_ALTA
52,NARIÑO,52224,CUASPUD CARLOSAMA,0.875426999,-77.73591601,29,MEDIA
52,NARIÑO,52227,CUMBAL,0.944223274,-77.95958446,36,ALTA
52,NARIÑO,52233,CUMBITARA,1.72559011,-77.59281637,35,ALTA
52,NARIÑO,52240,CHACHAGÜÍ,1.386497844,-77.26969022,25,MEDIA
52,NARIÑO,52250,EL CHARCO,2.216382295,-77.99533234,29,MEDIA
52,NARIÑO,52254,EL PEÑOL,1.512283967,-77.43050934,25,MEDIA
52,NARIÑO,52256,EL ROSARIO,1.887689437,-77.48319589,25,MEDIA
52,NARIÑO,52258,EL TABLÓN DE GÓMEZ,1.409430207,-76.98526959,15,BAJA
52,NARIÑO,52260,EL TAMBO,1.43026376,-77.38311597,25,MEDIA
52,NARIÑO,52287,FUNES,0.957786429,-77.39532781,37,ALTA
52,NARIÑO,52317,GUACHUCAL,0.975037904,-77.73758941,29,MEDIA
52,NARIÑO,52320,GUAITARILLA,1.151366658,-77.53011336,25,MEDIA
52,NARIÑO,52323,GUALMATÁN,0.928642623,-77.58261883,42,ALTA
52,NARIÑO,52352,ILES,0.980534037,-77.5186573,42,ALTA
52,NARIÑO,52354,IMUÉS,1.07287697,-77.50150864,42,ALTA
52,NARIÑO,52356,IPIALES,0.497708465,-77.24047625,37,ALTA
52,NARIÑO,52378,LA CRUZ,1.584175998,-76.92335262,13,BAJA
52,NARIÑO,52381,LA FLORIDA,1.338034371,-77.42293041,25,MEDIA
52,NARIÑO,52385,LA LLANADA,1.541847847,-77.61781608,36,ALTA
52,NARIÑO,52390,LA TOLA,2.56027333,-78.23506694,0,SIN_DATO
52,NARIÑO,52399,LA UNIÓN,1.619697376,-77.14284622,25,MEDIA
52,NARIÑO,52405,LEIVA,1.900862361,-77.31220073,59,MUY_ALTA
52,NARIÑO,52411,LINARES,1.395173084,-77.52093774,34,ALTA
52,NARIÑO,52418,LOS ANDES,1.672601269,-77.71054449,25,MEDIA
52,NARIÑO,52427,MAGÜÍ,1.906858429,-78.04473644,12,BAJA
52,NARIÑO,52435,MALLAMA,1.155947016,-77.84664646,36,ALTA
52,NARIÑO,52473,MOSQUERA,2.442493698,-78.438827,40,ALTA
52,NARIÑO,52480,NARIÑO,1.286775273,-77.35220367,25,MEDIA
52,NARIÑO,52490,OLAYA HERRERA,2.287856547,-78.31219024,40,ALTA
52,NARIÑO,52506,OSPINA,1.029815854,-77.55234944,34,ALTA
52,NARIÑO,52520,FRANCISCO PIZARRO,2.088531925,-78.59193099,40,ALTA
52,NARIÑO,52540,POLICARPA,1.735354202,-77.48134359,25,MEDIA
52,NARIÑO,52560,POTOSÍ,0.785841088,-77.52870407,34,ALTA
52,NARIÑO,52565,PROVIDENCIA,1.232864821,-77.59844212,25,MEDIA
52,NARIÑO,52573,PUERRES,0.854351651,-77.35032523,52,MUY_ALTA
52,NARIÑO,52585,PUPIALES,0.916769831,-77.63336954,29,MEDIA
52,NARIÑO,52612,RICAURTE,1.147671848,-78.05811118,37,ALTA
52,NARIÑO,52621,ROBERTO PAYÁN,1.897581156,-78.3811163,29,MEDIA
52,NARIÑO,52678,SAMANIEGO,1.430555262,-77.69179559,25,MEDIA
52,NARIÑO,52683,SANDONÁ,1.288105409,-77.45670068,25,MEDIA
52,NARIÑO,52685,SAN BERNARDO,1.529782485,-77.02070663,35,ALTA
52,NARIÑO,52687,SAN LORENZO,1.542139582,-77.21872693,25,MEDIA
52,NARIÑO,52693,SAN PABLO,1.681576627,-76.97527979,25,MEDIA
52,NARIÑO,52694,SAN PEDRO DE CARTAGO,1.536823494,-77.10140325,35,ALTA
52,NARIÑO,52696,SANTA BÁRBARA,2.494420411,-77.98256461,29,MEDIA
52,NARIÑO,52699,SANTACRUZ,1.285179376,-77.7445744,24,MEDIA
52,NARIÑO,52720,SAPUYES,1.045287475,-77.71810954,15,BAJA
52,NARIÑO,52786,TAMINANGO,1.591661392,-77.32525316,25,MEDIA
52,NARIÑO,52788,TANGUA,1.064078111,-77.35063491,34,ALTA
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,1.574550638,-78.61540963,42,ALTA
52,NARIÑO,52838,TÚQUERRES,1.134440523,-77.63073238,37,ALTA
52,NARIÑO,52885,YACUANQUER,1.125547916,-77.42467569,42,ALTA
54,NORTE DE SANTANDER,54001,SAN JOSÉ DE CÚCUTA,8.112041811,-72.48862641,40,ALTA
54,NORTE DE SANTANDER,54003,ÁBREGO,8.019834481,-73.15850485,25,MEDIA
54,NORTE DE SANTANDER,54051,ARBOLEDAS,7.586048164,-72.91705315,52,MUY_ALTA
54,NORTE DE SANTANDER,54099,BOCHALEMA,7.608509339,-72.65951909,51,MUY_ALTA
54,NORTE DE SANTANDER,54109,BUCARASICA,8.079802239,-72.92919926,25,MEDIA
54,NORTE DE SANTANDER,54125,CÁCOTA,7.270560088,-72.65212153,48,MUY_ALTA
54,NORTE DE SANTANDER,54128,CÁCHIRA,7.684188896,-73.12939481,35,ALTA
54,NORTE DE SANTANDER,54172,CHINÁCOTA,7.583353136,-72.58390978,51,MUY_ALTA
54,NORTE DE SANTANDER,54174,CHITAGÁ,7.05161677,-72.52544746,52,MUY_ALTA
54,NORTE DE SANTANDER,54206,CONVENCIÓN,8.873159895,-73.20007769,37,ALTA
54,NORTE DE SANTANDER,54223,CUCUTILLA,7.502182366,-72.79703447,48,MUY_ALTA
54,NORTE DE SANTANDER,54239,DURANIA,7.746993206,-72.67208072,43,ALTA
54,NORTE DE SANTANDER,54245,EL CARMEN,8.867990035,-73.34585922,25,MEDIA
54,NORTE DE SANTANDER,54250,EL TARRA,8.678263671,-73.0317597,37,ALTA
54,NORTE DE SANTANDER,54261,EL ZULIA,8.081200092,-72.63152118,43,ALTA
54,NORTE DE SANTANDER,54313,GRAMALOTE,7.906522991,-72.80705582,48,MUY_ALTA
54,NORTE DE SANTANDER,54344,HACARÍ,8.361831987,-73.0782633,34,ALTA
54,NORTE DE SANTANDER,54347,HERRÁN,7.493955781,-72.49269998,43,ALTA
54,NORTE DE SANTANDER,54377,LABATECA,7.218372474,-72.48281514,56,MUY_ALTA
54,NORTE DE SANTANDER,54385,LA ESPERANZA,7.695233593,-73.36139672,25,MEDIA
54,NORTE DE SANTANDER,54398,LA PLAYA,8.256757875,-73.18789327,25,MEDIA
54,NORTE DE SANTANDER,54405,LOS PATIOS,7.742291094,-72.52680784,51,MUY_ALTA
54,NORTE DE SANTANDER,54418,LOURDES,7.963712759,-72.8467029,48,MUY_ALTA
54,NORTE DE SANTANDER,54480,MUTISCUA,7.31694997,-72.76834584,48,MUY_ALTA
54,NORTE DE SANTANDER,54498,OCAÑA,8.206637527,-73.33765033,12,BAJA
54,NORTE DE SANTANDER,54518,PAMPLONA,7.379057623,-72.67590348,42,ALTA
54,NORTE DE SANTANDER,54520,PAMPLONITA,7.48287886,-72.63515401,43,ALTA
54,NORTE DE SANTANDER,54553,PUERTO SANTANDER,8.329138642,-72.41119066,29,MEDIA
54,NORTE DE SANTANDER,54599,RAGONVALIA,7.595355974,-72.50756622,43,ALTA
54,NORTE DE SANTANDER,54660,SALAZAR,7.772747824,-72.86769959,52,MUY_ALTA
54,NORTE DE SANTANDER,54670,SAN CALIXTO,8.414441404,-73.2176038,34,ALTA
54,NORTE DE SANTANDER,54673,SAN CAYETANO,7.847872195,-72.60971203,51,MUY_ALTA
54,NORTE DE SANTANDER,54680,SANTIAGO,7.889234454,-72.7182541,43,ALTA
54,NORTE DE SANTANDER,54720,SARDINATA,8.215080767,-72.79580961,25,MEDIA
54,NORTE DE SANTANDER,54743,SILOS,7.180991879,-72.78617884,43,ALTA
54,NORTE DE SANTANDER,54800,TEORAMA,8.760013794,-73.15714097,37,ALTA
54,NORTE DE SANTANDER,54810,TIBÚ,8.713507237,-72.79925855,12,BAJA
54,NORTE DE SANTANDER,54820,TOLEDO,7.225864961,-72.30593418,57,MUY_ALTA
54,NORTE DE SANTANDER,54871,VILLA CARO,7.936293173,-72.98759418,35,ALTA
54,NORTE DE SANTANDER,54874,VILLA DEL ROSARIO,7.718635863,-72.48361176,49,MUY_ALTA
63,QUINDÍO,63001,ARMENIA,4.499501128,-75.72489985,13,BAJA
63,QUINDÍO,63111,BUENAVISTA,4.366632382,-75.74403734,36,ALTA
63,QUINDÍO,63130,CALARCÁ,4.467879428,-75.65674719,36,ALTA
63,QUINDÍO,63190,CIRCASIA,4.604845344,-75.66688449,36,ALTA
63,QUINDÍO,63212,CÓRDOBA,4.395975176,-75.65132308,36,ALTA
63,QUINDÍO,63272,FILANDIA,4.669325347,-75.67146941,36,ALTA
63,QUINDÍO,63302,GÉNOVA,4.180107773,-75.76056695,36,ALTA
63,QUINDÍO,63401,LA TEBAIDA,4.426884849,-75.81927335,25,MEDIA
63,QUINDÍO,63470,MONTENEGRO,4.521890945,-75.81806594,12,BAJA
63,QUINDÍO,63548,PIJAO,4.30397934,-75.68330417,36,ALTA
63,QUINDÍO,63594,QUIMBAYA,4.610273497,-75.79205087,12,BAJA
63,QUINDÍO,63690,SALENTO,4.611314654,-75.53092112,58,MUY_ALTA
66,RISARALDA,66001,PEREIRA,4.803662773,-75.79579093,25,MEDIA
66,RISARALDA,66045,APÍA,5.139635357,-75.95353871,36,ALTA
66,RISARALDA,66075,BALBOA,4.918349676,-75.94275386,25,MEDIA
66,RISARALDA,66088,BELÉN DE UMBRÍA,5.200398696,-75.86793893,36,ALTA
66,RISARALDA,66170,DOSQUEBRADAS,4.842021144,-75.66993655,36,ALTA
66,RISARALDA,66318,GUÁTICA,5.320295966,-75.80436659,59,MUY_ALTA
66,RISARALDA,66383,LA CELIA,4.988127679,-76.00822678,36,ALTA
66,RISARALDA,66400,LA VIRGINIA,4.904704187,-75.85208162,25,MEDIA
66,RISARALDA,66440,MARSELLA,4.942936185,-75.7532139,16,BAJA
66,RISARALDA,66456,MISTRATÓ,5.414078141,-75.96135387,37,ALTA
66,RISARALDA,66572,PUEBLO RICO,5.286295408,-76.07359421,37,ALTA
66,RISARALDA,66594,QUINCHÍA,5.323906864,-75.71339683,59,MUY_ALTA
66,RISARALDA,66682,SANTA ROSA DE CABAL,4.833789828,-75.54950174,36,ALTA
66,RISARALDA,66687,SANTUARIO,5.076100313,-76.02286946,36,ALTA
68,SANTANDER,68001,BUCARAMANGA,7.155833544,-73.11156997,34,ALTA
68,SANTANDER,68013,AGUADA,6.182208476,-73.53038541,52,MUY_ALTA
68,SANTANDER,68020,ALBANIA,5.788190519,-73.79236929,56,MUY_ALTA
68,SANTANDER,68051,ARATOCA,6.716766585,-73.01162697,42,ALTA
68,SANTANDER,68077,BARBOSA,5.955617327,-73.62345229,52,MUY_ALTA
68,SANTANDER,68079,BARICHARA,6.647062543,-73.21518466,42,ALTA
68,SANTANDER,68081,BARRANCABERMEJA,7.054074558,-73.78211646,12,BAJA
68,SANTANDER,68092,BETULIA,7.033255886,-73.37872388,42,ALTA
68,SANTANDER,68101,BOLÍVAR,6.181715586,-73.92065703,42,ALTA
68,SANTANDER,68121,CABRERA,6.562543673,-73.25034892,42,ALTA
68,SANTANDER,68132,CALIFORNIA,7.331565443,-72.95131825,34,ALTA
68,SANTANDER,68147,CAPITANEJO,6.520200095,-72.67435203,28,MEDIA
68,SANTANDER,68152,CARCASÍ,6.659675274,-72.56968434,37,ALTA
68,SANTANDER,68160,CEPITÁ,6.752465533,-72.92924629,29,MEDIA
68,SANTANDER,68162,CERRITO,6.903923173,-72.64536324,37,ALTA
68,SANTANDER,68167,CHARALÁ,6.35099819,-73.06101382,59,MUY_ALTA
68,SANTANDER,68169,CHARTA,7.282973001,-72.97829057,25,MEDIA
68,SANTANDER,68176,CHIMA,6.361627641,-73.40172144,52,MUY_ALTA
68,SANTANDER,68179,CHIPATÁ,6.067944658,-73.63239132,52,MUY_ALTA
68,SANTANDER,68190,CIMITARRA,6.40972961,-74.17030427,29,MEDIA
68,SANTANDER,68207,CONCEPCIÓN,6.76062337,-72.61815735,35,ALTA
68,SANTANDER,68209,CONFINES,6.342314443,-73.25014013,58,MUY_ALTA
68,SANTANDER,68211,CONTRATACIÓN,6.303116611,-73.50211527,52,MUY_ALTA
68,SANTANDER,68217,COROMORO,6.234735779,-72.98176803,59,MUY_ALTA
68,SANTANDER,68229,CURITÍ,6.608966483,-73.05897888,42,ALTA
68,SANTANDER,68235,EL CARMEN DE CHUCURÍ,6.664260002,-73.56475288,42,ALTA
68,SANTANDER,68245,EL GUACAMAYO,6.236115743,-73.4977605,52,MUY_ALTA
68,SANTANDER,68250,EL PEÑÓN,6.123389691,-74.00040397,42,ALTA
68,SANTANDER,68255,EL PLAYÓN,7.524284721,-73.18158192,25,MEDIA
68,SANTANDER,68264,ENCINO,6.079061224,-73.06206665,59,MUY_ALTA
68,SANTANDER,68266,ENCISO,6.65824115,-72.68027939,37,ALTA
68,SANTANDER,68271,FLORIÁN,5.801106291,-73.95524931,56,MUY_ALTA
68,SANTANDER,68276,FLORIDABLANCA,7.079704598,-73.0679925,25,MEDIA
68,SANTANDER,68296,GALÁN,6.671810994,-73.32467124,52,MUY_ALTA
68,SANTANDER,68298,GÁMBITA,5.924383558,-73.31939934,59,MUY_ALTA
68,SANTANDER,68307,GIRÓN,6.976734127,-73.205267,42,ALTA
68,SANTANDER,68318,GUACA,6.9434341,-72.82369873,37,ALTA
68,SANTANDER,68320,GUADALUPE,6.233278248,-73.40977445,52,MUY_ALTA
68,SANTANDER,68322,GUAPOTÁ,6.319299865,-73.33115275,37,ALTA
68,SANTANDER,68324,GUAVATÁ,5.944894844,-73.72173671,52,MUY_ALTA
68,SANTANDER,68327,GÜEPSA,6.04656148,-73.57847854,52,MUY_ALTA
68,SANTANDER,68344,HATO,6.559878299,-73.36178841,52,MUY_ALTA
68,SANTANDER,68368,JESÚS MARÍA,5.872705896,-73.78997419,56,MUY_ALTA
68,SANTANDER,68370,JORDÁN,6.710814846,-73.1211236,42,ALTA
68,SANTANDER,68377,LA BELLEZA,5.895724341,-74.04676575,56,MUY_ALTA
68,SANTANDER,68385,LANDÁZURI,6.385234814,-73.78760899,42,ALTA
68,SANTANDER,68397,LA PAZ,6.21737437,-73.62977195,52,MUY_ALTA
68,SANTANDER,68406,LEBRIJA,7.204060063,-73.29138097,42,ALTA
68,SANTANDER,68418,LOS SANTOS,6.812162934,-73.10785086,42,ALTA
68,SANTANDER,68425,MACARAVITA,6.513745303,-72.58536492,42,ALTA
68,SANTANDER,68432,MÁLAGA,6.720222349,-72.73841091,35,ALTA
68,SANTANDER,68444,MATANZA,7.348778319,-73.05438997,35,ALTA
68,SANTANDER,68464,MOGOTES,6.492532315,-72.95834772,59,MUY_ALTA
68,SANTANDER,68468,MOLAGAVITA,6.643290559,-72.81916274,25,MEDIA
68,SANTANDER,68498,OCAMONTE,6.355368858,-73.12211833,36,ALTA
68,SANTANDER,68500,OIBA,6.225596216,-73.27961515,37,ALTA
68,SANTANDER,68502,ONZAGA,6.335194548,-72.81205838,13,BAJA
68,SANTANDER,68522,PALMAR,6.525876964,-73.28247337,52,MUY_ALTA
68,SANTANDER,68524,PALMAS DEL SOCORRO,6.391750107,-73.28273174,42,ALTA
68,SANTANDER,68533,PÁRAMO,6.416631131,-73.17148232,42,ALTA
68,SANTANDER,68547,PIEDECUESTA,6.97082104,-73.01481196,34,ALTA
68,SANTANDER,68549,PINCHOTE,6.513892626,-73.17570986,42,ALTA
68,SANTANDER,68572,PUENTE NACIONAL,5.831129906,-73.67841815,52,MUY_ALTA
68,SANTANDER,68573,PUERTO PARRA,6.685278856,-73.95761256,29,MEDIA
68,SANTANDER,68575,PUERTO WILCHES,7.398198257,-73.8354696,12,BAJA
68,SANTANDER,68615,RIONEGRO,7.474226085,-73.37246417,25,MEDIA
68,SANTANDER,68655,SABANA DE TORRES,7.4065422,-73.57131807,4,MUY_BAJA
68,SANTANDER,68669,SAN ANDRÉS,6.796483063,-72.81613202,35,ALTA
68,SANTANDER,68673,SAN BENITO,6.076525355,-73.55295302,52,MUY_ALTA
68,SANTANDER,68679,SAN GIL,6.550778765,-73.11887911,42,ALTA
68,SANTANDER,68682,SAN JOAQUÍN,6.459879823,-72.85471883,36,ALTA
68,SANTANDER,68684,SAN JOSÉ DE MIRANDA,6.629400185,-72.73976423,27,MEDIA
68,SANTANDER,68686,SAN MIGUEL,6.568121541,-72.64322497,35,ALTA
68,SANTANDER,68689,SAN VICENTE DE CHUCURÍ,6.894292346,-73.53900334,42,ALTA
68,SANTANDER,68705,SANTA BÁRBARA,6.988084711,-72.89608933,25,MEDIA
68,SANTANDER,68720,SANTA HELENA DEL OPÓN,6.40890734,-73.58206609,52,MUY_ALTA
68,SANTANDER,68745,SIMACOTA,6.494231551,-73.45910992,52,MUY_ALTA
68,SANTANDER,68755,SOCORRO,6.462088241,-73.24436001,42,ALTA
68,SANTANDER,68770,SUAITA,6.101499739,-73.36225795,52,MUY_ALTA
68,SANTANDER,68773,SUCRE,5.983203734,-73.95936235,52,MUY_ALTA
68,SANTANDER,68780,SURATÁ,7.475402063,-72.98779966,35,ALTA
68,SANTANDER,68820,TONA,7.170891099,-72.93970443,25,MEDIA
68,SANTANDER,68855,VALLE DE SAN JOSÉ,6.434578919,-73.10997171,58,MUY_ALTA
68,SANTANDER,68861,VÉLEZ,6.00741043,-73.69057256,52,MUY_ALTA
68,SANTANDER,68867,VETAS,7.322219563,-72.88156901,42,ALTA
68,SANTANDER,68872,VILLANUEVA,6.685867326,-73.16396916,42,ALTA
68,SANTANDER,68895,ZAPATOCA,6.813725566,-73.30975044,42,ALTA
70,SUCRE,70001,SINCELEJO,9.316673928,-75.43174967,10,MUY_BAJA
70,SUCRE,70110,BUENAVISTA,9.314972282,-74.98014057,4,MUY_BAJA
70,SUCRE,70124,CAIMITO,8.792311599,-75.13191063,3,MUY_BAJA
70,SUCRE,70204,COLOSÓ,9.494043427,-75.34528693,10,MUY_BAJA
70,SUCRE,70215,COROZAL,9.160624283,-75.23858178,4,MUY_BAJA
70,SUCRE,70221,COVEÑAS,9.394449802,-75.6574915,10,MUY_BAJA
70,SUCRE,70230,CHALÁN,9.569584598,-75.32420908,10,MUY_BAJA
70,SUCRE,70233,EL ROBLE,9.036231591,-75.14575038,4,MUY_BAJA
70,SUCRE,70235,GALERAS,9.135169096,-74.98134706,4,MUY_BAJA
70,SUCRE,70265,GUARANDA,8.337828523,-74.68734926,7,MUY_BAJA
70,SUCRE,70400,LA UNIÓN,8.811997799,-75.28322212,4,MUY_BAJA
70,SUCRE,70418,LOS PALMITOS,9.422380117,-75.21302191,4,MUY_BAJA
70,SUCRE,70429,MAJAGUAL,8.546148134,-74.71037883,10,MUY_BAJA
70,SUCRE,70473,MORROA,9.392496685,-75.32718744,10,MUY_BAJA
70,SUCRE,70508,OVEJAS,9.549655271,-75.18855916,4,MUY_BAJA
