COD_DPTO,NOM_DPTO,COD_MPIO,NOM_MPIO,frecuencia_extremos,frecuencia_reciente,ratio_reciente,tendencia,alerta_lluvias,ratio_anio_corrido,ratio_ultimos_6m,condicion_lluvia_6m,ratio_volumen_3m,condicion_lluvia_3m,sequia_categoria,freq_sequia_hist,freq_sequia_rec_3m,racha_activa_dias,tendencia_sequia,n_estaciones,distancia_km_estacion_asignada,sequia_nivel,municipio_afectado
27,CHOCÓ,27006,ACANDÍ,0.05005107252298264,,,sin_datos,BAJA,,,sin_datos,,sin_datos,ALTA,0.08933002481389578,0.0,76.0,sin_datos,1,26.69812432889605,3,1
27,CHOCÓ,27025,ALTO BAUDÓ,0.09395973154362416,0.10749348366001164,2.555657574016777,creciente,ALTA,3.396428571428571,1.6210227272727271,EXCESO,2.6345964182740618,EXCESO,LEVE,0.09294871794871795,0.0,1.0,estable,2,17.770757111683547,1,1
27,CHOCÓ,27050,ATRATO,0.06375227686703097,0.13625535684359213,2.1372625973466306,estable,MODERADA,3.8293762575452712,0.20109890109890108,DEFICIT,0.5576889154159528,DEFICIT,MODERADA,0.08045977011494253,0.13333333333333333,0.0,estable,1,1.8791969364745413,2,1
27,CHOCÓ,27073,BAGADÓ,0.06074766355140187,,,sin_datos,BAJA,,,sin_datos,,sin_datos,NORMAL,0.036585365853658534,0.0,0.0,sin_datos,1,26.403415560471785,0,1
27,CHOCÓ,27075,BAHÍA SOLANO,0.0582010582010582,,,sin_datos,BAJA,,,sin_datos,,sin_datos,ALTA,0.10810810810810811,0.0,875.0,sin_datos,1,6.815867434924411,3,1
27,CHOCÓ,27077,BAJO BAUDÓ,0.6,,,sin_datos,ALTA,,,sin_datos,,sin_datos,NORMAL,0.043478260869565216,0.0,0.0,sin_datos,1,25.93464800274077,0,1
27,CHOCÓ,27099,BOJAYÁ,0.05603448275862069,0.0,0.0,estable,BAJA,0.0,0.0,DEFICIT,0.04544525394271366,DEFICIT,ALTA,0.1111111111111111,0.2,1.0,decreciente,1,25.507367699556834,3,1
27,CHOCÓ,27135,EL CANTÓN DEL SAN PABLO,0.0408745247148289,0.4863783962201481,11.89930401915339,decreciente,MODERADA,4.844577481003914,5.436692506459948,EXCESO,0.2570338509160178,DEFICIT,NORMAL,0.0989010989010989,0.0,0.0,estable,1,17.784003500488943,0,1
27,CHOCÓ,27150,CARMEN DEL DARIÉN,0.0529446757882213,,,sin_datos,BAJA,,,sin_datos,,sin_datos,NORMAL,0.09803921568627451,0.0,0.0,sin_datos,1,13.330452330537954,0,1
27,CHOCÓ,27160,CÉRTEGUI,0.358974358974359,0.4863783962201481,1.3549112466132698,decreciente,BAJA,0.5516265912305517,0.619047619047619,DEFICIT,0.2570338509160178,DEFICIT,NORMAL,0.0989010989010989,0.0,0.0,estable,2,9.751965122813198,0,1
27,CHOCÓ,27205,CONDOTO,1.0,1.0,1.0,insuficiente,ALTA,,,sin_datos,,sin_datos,MODERADA,0.10256410256410256,0.0,0.0,sin_datos,1,16.773624964463256,2,1
27,CHOCÓ,27245,EL CARMEN DE ATRATO,0.07662835249042145,0.0014992503748125937,0.5337331334332833,estable,BAJA,0.0,0.0,DEFICIT,0.30260714742415296,DEFICIT,MODERADA,0.07722007722007722,0.14285714285714285,0.0,estable,2,7.170726408396952,2,1
27,CHOCÓ,27250,EL LITORAL DEL SAN JUAN,0.05952380952380952,,,sin_datos,BAJA,,,sin_datos,,sin_datos,MODERADA,0.125,0.0,2.0,sin_datos,1,4.896343753097245,2,1
27,CHOCÓ,27361,ISTMINA,0.6,,,sin_datos,ALTA,,,sin_datos,,sin_datos,NORMAL,0.043478260869565216,0.0,0.0,sin_datos,1,12.119582846936877,0,1
27,CHOCÓ,27372,JURADÓ,0.060453400503778336,,,sin_datos,BAJA,,,sin_datos,,sin_datos,NORMAL,0.1,0.0,0.0,sin_datos,1,9.32761592532831,0,1
27,CHOCÓ,27413,LLORÓ,0.06074766355140187,,,sin_datos,BAJA,,,sin_datos,,sin_datos,NORMAL,0.036585365853658534,0.0,0.0,sin_datos,1,19.495262286670076,0,1
27,CHOCÓ,27425,MEDIO ATRATO,0.04573804573804574,,,sin_datos,BAJA,,,sin_datos,,sin_datos,NORMAL,0.06060606060606061,0.0,0.0,sin_datos,1,12.566715989950366,0,1
27,CHOCÓ,27430,MEDIO BAUDÓ,0.0,0.0,,estable,BAJA,,,sin_datos,0.09208397750010484,DEFICIT,MODERADA,0.08411214953271028,0.10526315789473684,1.0,estable,1,34.46453943140896,2,1
27,CHOCÓ,27450,MEDIO SAN JUAN,0.0,0.0,,insuficiente,BAJA,,,sin_datos,0.5202069640609706,DEFICIT,NORMAL,0.1,0.0,0.0,sin_datos,1,10.77654539871547,0,1
27,CHOCÓ,27491,NÓVITA,0.0,0.0,,estable,BAJA,,,sin_datos,0.09280612384908828,DEFICIT,ALTA,0.10434782608695652,0.0,0.0,insuficiente,1,8.158875492892268,3,1
27,CHOCÓ,27495,NUQUÍ,0.05732484076433121,,,sin_datos,BAJA,,,sin_datos,,sin_datos,MODERADA,0.10144927536231885,0.0,0.0,sin_datos,1,14.772865427892873,2,1
27,CHOCÓ,27580,RÍO IRÓ,0.16666666666666666,0.3958116638263697,2.3748699829582183,creciente,CRÍTICA,2.76056338028169,2.807692307692308,EXCESO,0.9801657894457758,NORMAL,NORMAL,0.08620689655172414,0.0,0.0,estable,1,17.052450929376867,0,1
27,CHOCÓ,27600,RÍO QUITO,0.05194805194805195,,,sin_datos,BAJA,,,sin_datos,,sin_datos,ALTA,0.06722689075630252,0.0,506.0,sin_datos,1,6.778315251939335,3,1
27,CHOCÓ,27615,RIOSUCIO,0.06224066390041494,,,sin_datos,BAJA,,,sin_datos,,sin_datos,ALTA,0.10344827586206896,0.0,35.0,sin_datos,1,14.920760781939332,3,1
27,CHOCÓ,27660,SAN JOSÉ DEL PALMAR,0.0,0.0,,estable,BAJA,,,sin_datos,0.09280612384908828,DEFICIT,ALTA,0.10434782608695652,0.0,0.0,insuficiente,1,8.578647023261016,3,1
27,CHOCÓ,27745,SIPÍ,0.0,0.0,,insuficiente,BAJA,,,sin_datos,0.5202069640609706,DEFICIT,NORMAL,0.1,0.0,0.0,sin_datos,1,24.409874802903875,0,1
27,CHOCÓ,27787,TADÓ,0.06074766355140187,,,sin_datos,BAJA,,,sin_datos,,sin_datos,NORMAL,0.036585365853658534,0.0,0.0,sin_datos,1,18.80579721834549,0,1
27,CHOCÓ,27800,UNGUÍA,0.0759493670886076,0.1694598710727743,3.438866694011299,estable,ALTA,5.6369731800766285,1.8448275862068966,EXCESO,2.2081431831146605,EXCESO,NORMAL,0.08579088471849866,0.0,2.0,estable,2,9.091958525290417,0,1
27,CHOCÓ,27810,UNIÓN PANAMERICANA,0.2916666666666667,0.40632066223618635,1.3930994133812102,decreciente,CRÍTICA,0.7007299270072992,0.5714285714285714,DEFICIT,0.43997535461638465,DEFICIT,MODERADA,0.07246376811594203,0.16666666666666666,0.0,estable,1,0.9769912367089224,2,1
41,HUILA,41001,NEIVA,0.0462689952370152,0.0946797079861596,2.046288394661655,estable,MODERADA,3.2469851790481448,2.4937782805429864,EXCESO,0.7715570140570035,DEFICIT,MODERADA,0.1021021021021021,0.0,2.0,estable,1,6.900821762996626,2,1
41,HUILA,41006,ACEVEDO,0.10326086956521739,0.10186536880085266,2.444768851220464,estable,MODERADA,3.5862068965517246,0.8,DEFICIT,,sin_datos,MODERADA,0.1,0.0,7.0,estable,2,7.438266278737845,2,1
41,HUILA,41013,AGRADO,0.06857142857142857,0.07326324140054372,1.0684222704245958,estable,BAJA,1.0954616588419406,1.0283119658119657,NORMAL,0.9369609528361793,NORMAL,MODERADA,0.09090909090909091,0.15384615384615385,0.0,estable,1,1.8103976368060986,2,1
41,HUILA,41016,AIPE,0.04,0.06790100114525534,1.6975250286313834,estable,MODERADA,1.9953051643192488,1.7628205128205128,EXCESO,1.1119616603537594,NORMAL,MODERADA,0.08490566037735849,0.18181818181818182,2.0,estable,1,2.3026989599656864,2,1
41,HUILA,41020,ALGECIRAS,0.09731543624161074,0.07817020822352834,0.8032662776072912,decreciente,BAJA,0.3377043872429982,0.1317418213969938,DEFICIT,0.4662686532470463,DEFICIT,ALTA,0.06477732793522267,0.15384615384615385,1.0,creciente,1,4.019540964249343,3,0
41,HUILA,41026,ALTAMIRA,0.026845637583892617,0.036880257097164776,1.373789576869388,decreciente,MODERADA,0.17488262910798122,0.0,DEFICIT,0.0,DEFICIT,ALTA,0.09230769230769231,0.0,193.0,creciente,1,3.601569864115177,3,1
41,HUILA,41078,BARAYA,0.2545454545454545,0.18582255695251615,4.1715494970957065,estable,MODERADA,,,sin_datos,,sin_datos,NORMAL,0.08932461873638345,0.0,4.0,estable,2,13.73743102524356,0,1
41,HUILA,41132,CAMPOALEGRE,0.06818181818181818,0.07092801525504529,1.0402775570739977,creciente,MODERADA,,,sin_datos,,sin_datos,NORMAL,0.07920792079207921,0.0,1.0,estable,1,5.416539022316826,0,1
41,HUILA,41206,COLOMBIA,0.057803468208092484,0.12736350950636663,4.648768096982383,creciente,MODERADA,3.8197674418604657,6.293103448275863,EXCESO,,sin_datos,NORMAL,0.09523809523809523,0.0,0.0,estable,2,11.570045366236387,0,1
41,HUILA,41244,ELÍAS,0.051771117166212535,,,sin_datos,BAJA,,,sin_datos,,sin_datos,NORMAL,0.09701492537313433,0.0,1.0,sin_datos,1,7.841007857538472,0,1
41,HUILA,41298,GARZÓN,0.056074766355140186,0.039880187793817315,0.7111966823230754,decreciente,BAJA,0.418622848200313,0.11431623931623931,DEFICIT,0.3552926629214413,DEFICIT,NORMAL,0.08333333333333333,0.0,0.0,estable,1,9.980529637270553,0,1
41,HUILA,41306,GIGANTE,0.0,,,sin_datos,BAJA,,,sin_datos,,sin_datos,NORMAL,0.08713692946058091,0.0,3.0,sin_datos,1,5.17708501828966,0,1
41,HUILA,41319,GUADALUPE,0.0625,0.036880257097164776,0.5900841135546364,decreciente,BAJA,0.07511737089201878,0.0,DEFICIT,0.0,DEFICIT,ALTA,0.09230769230769231,0.0,193.0,creciente,1,11.332596438910794,3,1
41,HUILA,41349,HOBO,0.08163265306122448,0.08625483014310105,1.056621669252988,estable,BAJA,,,sin_datos,,sin_datos,NORMAL,0.09615384615384616,0.0,3.0,estable,1,7.541629185547047,0,1
41,HUILA,41357,ÍQUIRA,0.05415617128463476,,,sin_datos,BAJA,,,sin_datos,,sin_datos,ALTA,0.08333333333333333,0.0,15.0,sin_datos,1,10.520593953736396,3,0
41,HUILA,41359,ISNOS,0.07520891364902507,0.07694881663713188,2.385413315751088,estable,ALTA,2.339622641509434,2.5833333333333335,EXCESO,1.2332316269512813,EXCESO,NORMAL,0.09230769230769231,0.0,1.0,estable,2,9.706754804913482,0,1
41,HUILA,41378,LA ARGENTINA,0.06639839034205232,0.06016158269935615,0.9060698970175759,decreciente,BAJA,0.5656565656565656,0.2896270396270396,DEFICIT,1.0967395365235968,NORMAL,NORMAL,0.09565217391304348,0.0,0.0,estable,1,6.094975601694551,0,0
41,HUILA,41396,LA PLATA,0.08047945205479452,0.013166525980707125,0.7856027168488585,estable,BAJA,0.5764895330112721,0.7955555555555556,DEFICIT,0.45898036732323966,DEFICIT,MODERADA,0.10382513661202186,0.2,0.0,estable,2,6.577329693644257,2,1
41,HUILA,41483,NÁTAGA,0.056790123456790124,,,sin_datos,BAJA,,,sin_datos,,sin_datos,ALTA,0.08074534161490683,0.0,8.0,sin_datos,1,3.486601676437893,3,1
41,HUILA,41503,OPORAPA,0.051771117166212535,,,sin_datos,BAJA,,,sin_datos,,sin_datos,NORMAL,0.09701492537313433,0.0,1.0,sin_datos,1,3.8846879862410657,0,1
41,HUILA,41518,PAICOL,0.08244680851063829,0.07990068237212809,0.9691179539329086,estable,BAJA,0.8364849833147943,0.830755634114008,DEFICIT,0.9968276367761091,NORMAL,MODERADA,0.09230769230769231,0.125,1.0,estable,1,6.867370821643304,2,1
41,HUILA,41524,PALERMO,0.0462689952370152,0.0946797079861596,2.046288394661655,estable,MODERADA,3.2469851790481448,2.4937782805429864,EXCESO,0.7715570140570035,DEFICIT,MODERADA,0.1021021021021021,0.0,2.0,estable,1,14.976896337645986,2,1
41,HUILA,41530,PALESTINA,0.05084067253803042,0.015698587127158554,0.30878008380820526,estable,BAJA,0.6861380699505585,0.6782514254683683,DEFICIT,,sin_datos,LEVE,0.07654075546719682,0.0,0.0,estable,2,4.668193337326156,1,0
41,HUILA,41548,PITAL,0.05308713214079631,,,sin_datos,BAJA,,,sin_datos,,sin_datos,NORMAL,0.08361204013377926,0.0,3.0,sin_datos,1,10.831647109247932,0,1
41,HUILA,41551,PITALITO,0.06811145510835913,0.06986948647446314,1.0258110968750727,estable,BAJA,0.6509180474697717,0.6033623910336239,DEFICIT,0.6609963317387191,DEFICIT,NORMAL,0.0847457627118644,0.0,0.0,estable,1,9.071934056174712,0,1
41,HUILA,41615,RIVERA,0.0625,0.12450365805878945,1.9920585289406312,creciente,ALTA,4.28169014084507,4.0,EXCESO,1.6021481031427767,EXCESO,MODERADA,0.10843373493975904,0.18181818181818182,2.0,estable,1,11.361563765599897,2,1
41,HUILA,41660,SALADOBLANCO,0.19923371647509577,0.2166865413027299,5.146875583680106,estable,CRÍTICA,6.133308623671856,5.481376518218624,EXCESO,3.927946962974406,EXCESO,NORMAL,0.09457579972183588,0.0,0.0,estable,2,15.456674433712799,0,1
41,HUILA,41668,SAN AGUSTÍN,0.0540962288686606,0.0,0.0,estable,BAJA,0.0,0.0,DEFICIT,,sin_datos,ALTA,0.07785234899328859,0.0,369.0,sin_datos,2,1.2390028021965682,3,1
41,HUILA,41676,SANTA MARÍA,0.04296875,0.05247733673994334,1.2212907459477724,estable,MODERADA,1.2018779342723005,1.0442890442890442,NORMAL,0.966231723798099,NORMAL,NORMAL,0.0975609756097561,0.0,2.0,estable,1,5.062365281612385,0,0
41,HUILA,41770,SUAZA,0.06074766355140187,0.05998053815000749,0.9873719357001234,estable,BAJA,1.0819790538100398,0.6331360946745562,DEFICIT,1.0408150126265843,NORMAL,NORMAL,0.08050847457627118,0.0,1.0,estable,1,2.2524021017556652,0,1
41,HUILA,41791,TARQUI,0.05581395348837209,0.06016158269935615,1.0778950233634643,decreciente,BAJA,0.672926447574335,0.34455128205128205,DEFICIT,1.0967395365235968,NORMAL,NORMAL,0.09565217391304348,0.0,0.0,estable,1,13.172618425789889,0,1
41,HUILA,41797,TESALIA,0.08244680851063829,0.07990068237212809,0.9691179539329086,estable,BAJA,0.8364849833147943,0.830755634114008,DEFICIT,0.9968276367761091,NORMAL,MODERADA,0.09230769230769231,0.125,1.0,estable,1,11.351741131831531,2,1
41,HUILA,41799,TELLO,0.5,0.16089292873189717,0.32178585746379434,creciente,CRÍTICA,0.8450704225352113,1.0512820512820513,NORMAL,,sin_datos,MODERADA,0.1111111111111111,0.18181818181818182,0.0,estable,1,9.925707603849034,2,1
41,HUILA,41801,TERUEL,0.05415617128463476,,,sin_datos,BAJA,,,sin_datos,,sin_datos,ALTA,0.08333333333333333,0.0,15.0,sin_datos,1,19.21610964235688,3,0
41,HUILA,41807,TIMANÁ,0.06925675675675676,0.0,0.0,estable,BAJA,0.0,0.0,DEFICIT,0.09257561609943615,DEFICIT,NORMAL,0.06976744186046512,0.0,2.0,estable,1,11.291220913779975,0,1
41,HUILA,41872,VILLAVIEJA,0.05399239543726236,,,sin_datos,BAJA,,,sin_datos,,sin_datos,ALTA,0.09929078014184398,0.0,37.0,sin_datos,1,6.7285227508846654,3,1
41,HUILA,41885,YAGUARÁ,0.04520654715510522,,,sin_datos,BAJA,,,sin_datos,,sin_datos,MODERADA,0.16666666666666666,0.0,0.0,sin_datos,1,3.1356788296753324,2,1
44,LA GUAJIRA,44001,RIOHACHA,0.046740467404674045,0.06462574524309785,1.3826508127010144,decreciente,MODERADA,0.20088954781319496,0.0,DEFICIT,0.0,DEFICIT,ALTA,0.10465116279069768,0.0,181.0,estable,1,15.150294424880636,3,1
44,LA GUAJIRA,44035,ALBANIA,0.06666666666666667,,,sin_datos,BAJA,,,sin_datos,,sin_datos,ALTA,0.25,0.0,54.0,sin_datos,1,5.851833325500527,3,0
44,LA GUAJIRA,44078,BARRANCAS,0.0,,,sin_datos,BAJA,,,sin_datos,,sin_datos,MODERADA,0.0,0.0,332.0,sin_datos,1,11.969560590759462,2,0
44,LA GUAJIRA,44090,DIBULLA,0.06377551020408163,0.06780319741808327,1.6642603002620437,estable,MODERADA,1.382842509603073,0.6293706293706293,DEFICIT,0.3012914807797866,DEFICIT,MODERADA,0.0989010989010989,0.16666666666666666,7.0,estable,2,18.13860109953809,2,1
44,LA GUAJIRA,44098,DISTRACCIÓN,0.0,,,sin_datos,BAJA,,,sin_datos,,sin_datos,MODERADA,0.0,0.0,300.0,sin_datos,1,3.3399034534684366,2,0
44,LA GUAJIRA,44110,EL MOLINO,0.06962025316455696,0.06024844138342797,0.86538670350742,estable,ALTA,1.0789586000853608,1.196969696969697,EXCESO,1.6941598890606961,EXCESO,MODERADA,0.10429447852760736,0.09090909090909091,5.0,estable,1,16.251809730225826,2,0
44,LA GUAJIRA,44279,FONSECA,0.10857142857142857,0.1568107381806352,4.511575613072026,estable,CRÍTICA,3.7820813771518,3.3197115384615383,EXCESO,0.49001365502811706,DEFICIT,MODERADA,0.1048951048951049,0.14285714285714285,7.0,estable,2,8.25111411193656,2,0
44,LA GUAJIRA,44378,HATONUEVO,0.09302325581395349,0.07413601970236038,1.5945747395630496,estable,BAJA,1.5218470705064548,1.2488964346349747,EXCESO,0.45309342999994634,DEFICIT,MODERADA,0.10569105691056911,0.25,7.0,estable,2,14.046538331504035,2,0
44,LA GUAJIRA,44420,LA JAGUA DEL PILAR,0.05128205128205128,,,sin_datos,BAJA,,,sin_datos,,sin_datos,MODERADA,0.3333333333333333,0.0,0.0,sin_datos,1,13.1069748809102,2,0
44,LA GUAJIRA,44430,MAICAO,0.11221122112211221,0.04454926531362222,1.6509433616224705,estable,ALTA,5.537525354969574,8.647058823529411,EXCESO,,sin_datos,LEVE,0.09411764705882353,0.0,4.0,estable,2,19.57137277669028,1,0
44,LA GUAJIRA,44560,MANAURE,0.03742751713231418,,,sin_datos,BAJA,,,sin_datos,,sin_datos,MODERADA,0.11904761904761904,0.0,117.0,sin_datos,1,26.849061709712277,2,1
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,0.0625,,,sin_datos,BAJA,,,sin_datos,,sin_datos,MODERADA,0.05263157894736842,0.0,12.0,sin_datos,1,2.7755445962037104,2,1
44,LA GUAJIRA,44847,URIBIA,0.040229885057471264,0.02644198178124763,0.657272118562441,estable,BAJA,0.3501006036217304,0.47802197802197804,DEFICIT,0.02947219419957641,DEFICIT,ALTA,0.13043478260869565,0.0,134.0,creciente,1,27.71666714402479,3,1
44,LA GUAJIRA,44855,URUMITA,0.06962025316455696,0.06024844138342797,0.86538670350742,estable,ALTA,1.0789586000853608,1.196969696969697,EXCESO,1.6941598890606961,EXCESO,MODERADA,0.10429447852760736,0.09090909090909091,5.0,estable,1,8.53408576609294,2,0
44,LA GUAJIRA,44874,VILLANUEVA,0.06962025316455696,0.06024844138342797,0.86538670350742,estable,ALTA,1.0789586000853608,1.196969696969697,EXCESO,1.6941598890606961,EXCESO,MODERADA,0.10429447852760736,0.09090909090909091,5.0,estable,1,4.8737931831239525,2,0
47,MAGDALENA,47001,SANTA MARTA,0.08,0.05020703933747411,0.9465503592741443,estable,BAJA,1.3002028397565921,0.0,DEFICIT,,sin_datos,ALTA,0.09433962264150944,0.0,40.0,insuficiente,2,10.732893987351678,3,1
47,MAGDALENA,47030,ALGARROBO,0.06896551724137931,0.055044085363721566,0.7981392377739627,estable,ALTA,0.20422535211267606,0.27884615384615385,DEFICIT,1.205621525194643,EXCESO,NORMAL,0.09815950920245399,0.0,0.0,estable,1,27.021183942246605,0,1
47,MAGDALENA,47053,ARACATACA,0.2857142857142857,0.2876373626373626,5.639578454332552,estable,MODERADA,9.575295463210065,2.0282645562464667,EXCESO,,sin_datos,NORMAL,0.09259259259259259,0.0,3.0,estable,2,20.544781247133002,0,1
47,MAGDALENA,47058,ARIGUANÍ,0.055842812823164424,,,sin_datos,BAJA,,,sin_datos,,sin_datos,ALTA,0.1111111111111111,0.0,152.0,sin_datos,1,8.595977862947889,3,1
47,MAGDALENA,47161,CERRO DE SAN ANTONIO,0.07462686567164178,0.12542536149646258,1.6806998440525986,estable,ALTA,2.388118811881188,2.217931034482759,EXCESO,9.488698731954978,EXCESO,MODERADA,0.10264900662251655,0.0,1.0,estable,1,11.98807997833859,2,1
47,MAGDALENA,47170,CHIVOLO,0.058121019108280256,0.09984170281015632,5.491293654558598,creciente,ALTA,11.690821256038648,12.833333333333334,EXCESO,10.709344277334571,EXCESO,MODERADA,0.10256410256410256,0.0,1.0,decreciente,2,35.96242107796891,2,0
47,MAGDALENA,47189,CIÉNAGA,0.015503875968992248,,,sin_datos,BAJA,,,sin_datos,,sin_datos,ALTA,0.3333333333333333,0.0,95.0,sin_datos,1,6.5061394632815395,3,1
47,MAGDALENA,47205,CONCORDIA,0.07462686567164178,0.12542536149646258,1.6806998440525986,estable,ALTA,2.388118811881188,2.217931034482759,EXCESO,9.488698731954978,EXCESO,MODERADA,0.10264900662251655,0.0,1.0,estable,1,14.745624511252826,2,1
47,MAGDALENA,47245,EL BANCO,0.1871508379888268,0.3584672700716362,42.73726453187396,estable,ALTA,80.60093896713616,66.48931623931624,EXCESO,1.7557997660850055,EXCESO,MODERADA,0.10476190476190476,0.0,1.0,estable,2,7.669769024420877,2,1
47,MAGDALENA,47258,EL PIÑÓN,0.15168539325842698,0.14660512362669348,5.4903618798196705,estable,ALTA,6.034597156398104,4.134090909090909,EXCESO,1.8532659558269073,EXCESO,NORMAL,0.09933774834437085,0.08333333333333333,1.0,estable,2,26.33620197896469,0,1
47,MAGDALENA,47268,EL RETÉN,0.06722689075630252,0.08712584303232795,2.27398450314376,estable,ALTA,2.81830985915493,1.505769230769231,EXCESO,1.3999385951601289,EXCESO,NORMAL,0.09395973154362416,0.08333333333333333,3.0,estable,2,23.654854653727178,0,1
47,MAGDALENA,47288,FUNDACIÓN,0.2857142857142857,0.2876373626373626,5.639578454332552,estable,MODERADA,9.575295463210065,2.0282645562464667,EXCESO,,sin_datos,NORMAL,0.09259259259259259,0.0,3.0,estable,2,4.831251915920645,0,1
47,MAGDALENA,47318,GUAMAL,0.08559498956158663,0.06436413974957116,0.7519615351230386,estable,BAJA,0.8718602111394248,0.3034526449160596,DEFICIT,0.2916664741305284,DEFICIT,NORMAL,0.08333333333333333,0.0,1.0,estable,1,15.97077964657272,0,1
47,MAGDALENA,47460,NUEVA GRANADA,0.055842812823164424,,,sin_datos,BAJA,,,sin_datos,,sin_datos,ALTA,0.1111111111111111,0.0,152.0,sin_datos,1,32.97068311593446,3,0
47,MAGDALENA,47541,PEDRAZA,0.058121019108280256,0.09984170281015632,5.491293654558598,creciente,ALTA,11.690821256038648,12.833333333333334,EXCESO,10.709344277334571,EXCESO,MODERADA,0.10256410256410256,0.0,1.0,decreciente,2,10.188573660018617,2,1
47,MAGDALENA,47545,PIJIÑO DEL CARMEN,0.044,0.06436413974957116,1.462821357944799,estable,MODERADA,1.6960651289009498,0.590318772136954,DEFICIT,0.2916664741305284,DEFICIT,NORMAL,0.08333333333333333,0.0,1.0,estable,1,28.792432646017605,0,1
47,MAGDALENA,47551,PIVIJAY,0.15168539325842698,0.14660512362669348,5.4903618798196705,estable,ALTA,6.034597156398104,4.134090909090909,EXCESO,1.8532659558269073,EXCESO,NORMAL,0.09933774834437085,0.08333333333333333,1.0,estable,2,13.371143709795101,0,1
47,MAGDALENA,47555,PLATO,0.07758620689655173,0.10936990835361896,1.4096565965577554,estable,ALTA,2.2931152010906612,3.283018867924528,EXCESO,3.143590854934014,EXCESO,MODERADA,0.10429447852760736,0.0,0.0,estable,1,22.476202889573365,2,1
47,MAGDALENA,47570,PUEBLOVIEJO,0.08259587020648967,0.05916212021353,1.4652485106217596,decreciente,BAJA,0.4060109289617487,0.0,DEFICIT,0.2290680426318398,DEFICIT,MODERADA,0.095,0.2,1.0,estable,2,24.84929360226151,2,1
47,MAGDALENA,47605,REMOLINO,0.15168539325842698,0.14660512362669348,5.4903618798196705,estable,ALTA,6.034597156398104,4.134090909090909,EXCESO,1.8532659558269073,EXCESO,NORMAL,0.09933774834437085,0.08333333333333333,1.0,estable,2,17.357129996702263,0,1
47,MAGDALENA,47660,SABANAS DE SAN ÁNGEL,0.055842812823164424,,,sin_datos,BAJA,,,sin_datos,,sin_datos,ALTA,0.1111111111111111,0.0,152.0,sin_datos,1,28.99940636182404,3,1
47,MAGDALENA,47675,SALAMINA,0.04,0.047002122731247174,1.1750530682811793,estable,MODERADA,1.0606060606060606,1.0869565217391304,NORMAL,0.9028193374965701,NORMAL,MODERADA,0.0896551724137931,0.09090909090909091,7.0,estable,1,22.71783352077597,2,1
47,MAGDALENA,47692,SAN SEBASTIÁN DE BUENAVISTA,0.044,0.06436413974957116,1.462821357944799,estable,MODERADA,1.6960651289009498,0.590318772136954,DEFICIT,0.2916664741305284,DEFICIT,NORMAL,0.08333333333333333,0.0,1.0,estable,1,11.870319481340843,0,1
47,MAGDALENA,47703,SAN ZENÓN,0.030710172744721688,0.06436413974957116,2.095857300595411,estable,MODERADA,2.4300373134328357,0.8457792207792209,DEFICIT,0.2916664741305284,DEFICIT,NORMAL,0.08333333333333333,0.0,1.0,estable,1,9.290832223578484,0,1
47,MAGDALENA,47707,SANTA ANA,0.030710172744721688,0.06436413974957116,2.095857300595411,estable,MODERADA,2.4300373134328357,0.8457792207792209,DEFICIT,0.2916664741305284,DEFICIT,NORMAL,0.08333333333333333,0.0,1.0,estable,1,28.885435522729253,0,1
47,MAGDALENA,47720,SANTA BÁRBARA DE PINTO,0.05263157894736842,0.05562167909703819,1.0568119028437257,estable,BAJA,0.35680751173708924,0.3653846153846154,DEFICIT,0.35426487742108687,DEFICIT,MODERADA,0.07909604519774012,0.16666666666666666,0.0,estable,1,29.85273367444674,2,1
47,MAGDALENA,47745,SITIONUEVO,0.04371584699453552,0.04567358530135799,1.0447832637685641,estable,BAJA,0.9665492957746479,0.8798076923076924,NORMAL,0.5961708663605653,DEFICIT,MODERADA,0.10185185185185185,0.1111111111111111,7.0,estable,2,13.862764004539597,2,1
47,MAGDALENA,47798,TENERIFE,0.05649717514124294,0.10936990835361896,1.9358473778590555,estable,ALTA,3.149079754601227,4.508490566037736,EXCESO,3.143590854934014,EXCESO,MODERADA,0.10429447852760736,0.0,0.0,estable,1,17.12965925905277,2,1
47,MAGDALENA,47960,ZAPAYÁN,0.058121019108280256,0.09984170281015632,5.491293654558598,creciente,ALTA,11.690821256038648,12.833333333333334,EXCESO,10.709344277334571,EXCESO,MODERADA,0.10256410256410256,0.0,1.0,decreciente,2,18.61599564687877,2,1
47,MAGDALENA,47980,ZONA BANANERA,0.08259587020648967,0.05916212021353,1.4652485106217596,decreciente,BAJA,0.4060109289617487,0.0,DEFICIT,0.2290680426318398,DEFICIT,MODERADA,0.095,0.2,1.0,estable,2,7.685128299503346,2,1
50,META,50001,VILLAVICENCIO,0.0851063829787234,0.14548048390506396,1.7093956858845016,estable,ALTA,2.261737089201878,2.0336538461538463,EXCESO,1.509972835704985,EXCESO,SEVERA,0.0914826498422713,0.15384615384615385,17.0,creciente,1,4.699710892963084,4,1
50,META,50006,ACACÍAS,0.1797752808988764,0.14548048390506396,3.610561100552951,estable,CRÍTICA,4.777208706786172,4.295454545454545,EXCESO,1.509972835704985,EXCESO,SEVERA,0.0914826498422713,0.15384615384615385,17.0,creciente,2,17.053407514410154,4,1
